GOterm	pval	FDR_p	NS	enrichm	name	ratio_in_study	ratio_in_pop	depth	study_count	study_items
GO:0048468	0.0678672394099	0.903036912073	BP	e	cell development	6/51	139/2430	3	6	OG_11020, OG_13012, OG_13309, OG_13594, OG_16360, OG_17343
GO:0007292	0.0631446792447	0.903036912073	BP	e	female gamete generation	3/51	44/2430	4	3	OG_13309, OG_13594, OG_16360
GO:0007165	0.120956993664	0.903036912073	BP	e	signal transduction	12/51	381/2430	4	12	OG_11540, OG_11986, OG_12074, OG_14293, OG_14529, OG_15200, OG_15752, OG_16062, OG_16081, OG_16192, OG_17313, OG_17621
GO:0034764	0.00481408063025	0.903036912073	BP	e	positive regulation of transmembrane transport	3/51	17/2430	6	3	OG_14894, OG_15200, OG_16033
GO:0051656	0.134430004194	0.903036912073	BP	e	establishment of organelle localization	3/51	61/2430	4	3	OG_13012, OG_13309, OG_15752
GO:0034762	0.0530832282545	0.903036912073	BP	e	regulation of transmembrane transport	3/51	41/2430	5	3	OG_14894, OG_15200, OG_16033
GO:0010604	0.155773375854	0.903036912073	BP	e	positive regulation of macromolecule metabolic process	11/51	350/2430	5	11	OG_11531, OG_11540, OG_13594, OG_15200, OG_16033, OG_16058, OG_16081, OG_16192, OG_17066, OG_17496, OG_18062
GO:0048869	0.111040456479	0.903036912073	BP	e	cellular developmental process	12/51	368/2430	2	12	OG_11020, OG_11531, OG_13012, OG_13309, OG_13594, OG_15752, OG_16033, OG_16062, OG_16081, OG_16360, OG_17343, OG_17496
GO:0044093	0.0266746096607	0.903036912073	BP	e	positive regulation of molecular function	7/51	142/2430	3	7	OG_11540, OG_11986, OG_12074, OG_14894, OG_15200, OG_15752, OG_16081
GO:0048518	0.0733057714156	0.903036912073	BP	e	positive regulation of biological process	19/51	625/2430	3	19	OG_11531, OG_11540, OG_12074, OG_13012, OG_13309, OG_13594, OG_14544, OG_14894, OG_15200, OG_15643, OG_15752, OG_16033, OG_16058, OG_16081, OG_16192, OG_17066, OG_17496, OG_17621, OG_18062
GO:0007281	0.0392575437473	0.903036912073	BP	e	germ cell development	4/51	62/2430	4	4	OG_11020, OG_13309, OG_13594, OG_16360
