OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
11279	NA	LOC409852	pairfail	alc	0.25730430808	0.372073873712	0.688878531671
11400	NA	LOC410913	pairwise	alc	0.317706898614	0.548527107173	0.847779300345
11589	F6J907_DROME	LOC413678	pairfail	lca	0.900670030678	0.350477868575	0.68231634923
11632	ctrip	LOC409382	pairfail	alc	0.467934463853	0.568878755518	0.585773779452
11844	Dmel\\CG5921	LOC552101	pairfail	alc	0.415226771864	0.500077731991	0.701107838731
11855	Gs2	GlnS	pairfail	lca	0.787793482079	0.536779910917	0.651398243593
11925	pita	pita	pairwise	lac	0.426997649724	0.383869759462	0.834794442292
11926	NA	MED18	pairwise	lac	0.812190367138	0.605525485207	0.941424205153
12013	BcDNA:RE55923	LOC725594	pairfail	alc	0.416598731907	0.543117487309	0.770771323816
12034	CG7744-RA	LOC724770	pairfail	lca	0.821705888244	0.597045018519	0.630842192067
12178	NA	NA	pairwise	alc	0.148107601883	0.491366581774	0.746587396227
12417	Alg2	LOC551972	pairwise	lca	0.780427430548	0.526946491974	0.771715184227
13011	NA	LOC725698	pairfail	lac	0.511491386564	0.322945869714	0.530263703281
13083	frtz	frtz	pairfail	alc	0.595059144453	0.693554078811	0.848838344587
13328	BEST:GH23590	NA	pairwise	lac	0.486334988289	0.478529439755	0.761766974974
13384	SH3PX1	LOC413831	pairwise	lca	0.67670432607	0.24756343364	0.491220950697
13387	SP1173	LOC410041	pairwise	alc	0.148605215967	0.270629665149	0.594648406531
13439	NA	LOC100576116	pairwise	alc	0.519743120609	0.620542481565	0.817376112932
13695	Hem	LOC551945	pairwise	lac	0.624107268373	0.463965251504	0.829651633737
14197	NA	LOC100578621	pairwise	alc	0.309910650412	0.345861457808	0.633057031073
14280	hoip	LOC102655272	pairwise	lac	0.569279322604	0.492667211133	0.717714900497
14717	mlt	LOC552804	pairfail	lac	0.33646543519	0.308159196261	0.589223110904
14928	wkd	RabGAP7	pairfail	lac	0.431049677032	0.368074889809	0.706624465191
15029	CG6166	LOC724865	pairwise	lca	0.775474007603	0.325113492322	0.73693632474
15275	l(2)09851	LOC726110	pairfail	lac	0.711461381065	0.69145709337	0.851808940901
15412	Dmel\\CG13901	LOC725045	pairfail	alc	0.353033117718	0.589222575754	0.788207558432
15618	FBpp0290568	LOC724548	pairwise	lac	0.470705842907	0.449492210933	0.752471850004
15706	NA	NPF	pairfail	alc	0.394087229832	0.454454258873	0.796077269663
15825	NA	NA	pairfail	lac	0.541209476423	0.368694865042	0.542783028474
15827	foi	LOC552697	pairwise	lac	0.853055487272	0.748436652531	0.900152085421
15834	NA	LOC412941	pairfail	lac	0.694198165792	0.450407734589	0.724893251562
15922	Dmel\\CG12009	LOC100577362	pairfail	alc	0.270421652721	0.322357658654	0.535003661842
16263	Fim	LOC408694	pairwise	alc	0.414989019089	0.446105704436	0.74591948289
16316	NA	LOC102654355	pairfail	lac	0.648275136099	0.545172192158	0.793583048846
16341	Fer3HCH	LOC408663	pairfail	alc	0.526023512501	0.717218128877	0.876773617061
16517	Wwox	Wwox	pairwise	alc	0.518035942369	0.519322585031	0.804520799909
16704	NA	LOC410772	pairwise	alc	0.542157744984	0.742854252475	0.862839655639
16841	NA	LOC413968	pairwise	alc	0.622580955344	0.73609087635	0.863470962796
16969	faf	faf	pairwise	lac	0.672949792868	0.538156221045	0.786435339734
17340	akirin	akirin	pairwise	lac	0.395004331524	0.391866420514	0.545900847758
17420	NA	NA	pairwise	lac	0.369929042906	0.359713919443	0.633197842823
17505	ato	LOC102656170	pairfail	lac	0.401359108767	0.30213336461	0.594932576829
17997	NA	NA	pairfail	alc	0.32847956014	0.424881429359	0.708075358388
18106	Clect27	LOC552154	pairfail	alc	0.433017224935	0.692821156196	0.858388271379
18148	mEFTu2	NA	pairfail	lac	0.714700806779	0.586219412909	0.860828388887
18525	Dpy-30L2	LOC725102	pairwise	alc	0.489516802128	0.811772145019	0.905311940998
19187	NA	LOC102655476	pairfail	alc	0.542806646617	0.584592921308	0.632134576278
