OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
11364	btn	MOX-2	pairfail	lac	0.541628094117	0.415334738046	0.688089880368
11528	NA	NA	pairfail	alc	0.318603099281	0.438720305276	0.7036324743
11633	NA	LOC100577967	pairfail	alc	0.585212732582	0.697077080619	0.748763421575
11784	NA	LOC411185	pairfail	alc	0.108238131492	0.257248340644	0.519223020565
11934	NA	LOC100576784	pairwise	lac	0.756303804346	0.416091287009	0.779887955587
12252	e(r)	e(r)	pairwise	acl	0.53847486736	0.721279599349	0.719776605771
12349	NA	NA	pairwise	alc	0.180409885473	0.400098704188	0.678227322239
12443	Hmu	LOC552536	pairwise	lac	0.851429071696	0.654084709537	0.896149576133
12511	NA	LOC408853	pairwise	alc	0.309224330736	0.51120407469	0.766512410324
12644	ck	LOC726683	pairwise	alc	0.308971338274	0.555794429471	0.789466428571
12666	CLS	LOC409698	pairfail	lac	0.536756231505	0.318676366358	0.584260290095
12757	NA	LOC409308	pairwise	alc	0.478723667904	0.569790763013	0.86914641991
12920	ubl	ubl	pairfail	lac	0.779895485778	0.665296282501	0.842076677327
12944	RpL5	RpL5	pairwise	alc	0.630383161175	0.669383712577	0.81008415214
12983	Q8MLN3_DROME	LOC726857	pairfail	alc	0.71320600341	0.716701160528	0.868409946224
13031	NA	LOC100577324	pairfail	lac	0.799198250868	0.696764630397	0.836341004758
13038	Lerp	LOC551012	pairwise	alc	0.56497589483	0.626881757515	0.786568001291
13170	Dmel\\CG6752	LOC410136	pairwise	lac	0.503565185395	0.487548656623	0.762091177017
13177	GAPsec	LOC408604	pairwise	alc	0.313778916741	0.451015532873	0.617506118061
13407	Dmel\\CG6927	LOC412830	pairwise	lac	0.516074614848	0.448743605325	0.599164967933
13683	HIBCH	LOC412796	pairwise	alc	0.516463239227	0.750698640273	0.949501922374
13685	CG31373	LOC102654737	pairwise	alc	0.650963952567	0.780543025252	0.920620516082
13703	dod	parv1	pairfail	alc	0.692646222227	0.756287486313	0.913144392842
14200	S6k	LOC552549	pairwise	alc	0.467090993183	0.506029439709	0.733742757891
14233	UQCR-14	LOC551757	pairfail	lac	0.585344964877	0.498335962844	0.708373754207
14451	FBpp0297502	LOC410390	pairwise	alc	0.641497666466	0.660757908954	0.832007955509
14605	NA	LOC724201	pairfail	alc	0.460056623458	0.627778563404	0.775762728179
14624	NA	100576176	pairfail	acl	0.534067831905	0.946439072821	0.842368481941
14773	unc-45	LOC412564	pairwise	alc	0.607546233465	0.655963053473	0.882470871248
14916	Dmel\\CG14544	LOC411509	pairfail	lca	0.855583578367	0.626979102403	0.852005282893
14994	FBpp0083898	LOC725395	pairwise	alc	0.512558517245	0.613267045025	0.821671717556
15156	mms4	LOC552851	pairfail	lac	0.609629549889	0.567943579784	0.770732959215
15330	Dmel\\CG10222	LOC552405	pairfail	lac	0.816505339391	0.8137609582	0.894364346836
15412	Dmel\\CG13901	LOC725045	pairwise	alc	0.543900729909	0.695854870787	0.844398255252
15420	Mob3	Mob3	pairwise	alc	0.516563864575	0.677901151959	0.943980508733
15534	ARMC6_DROME	LOC408578	pairfail	lca	0.938625139245	0.645363539645	0.89028916557
15553	NA	mtTFB1	pairwise	lca	0.882298071437	0.636522469794	0.797164499223
15562	Nup107	Nup107	pairfail	lac	0.494802766341	0.338559083135	0.610392923957
16213	Mfe2	LOC727584	pairwise	alc	0.563306472652	0.765225336509	0.861080390341
16454	Dmel\\CG14215	LOC726339	pairfail	lac	0.318306627973	0.236981296543	0.685833285165
16520	Q7JRF0_DROME	LOC551920	pairwise	lac	0.312618193131	0.256987648591	0.562329398536
16797	NA	LOC100578479	pairwise	lac	0.645256665282	0.638845483676	0.759305313075
17044	sad	CYP315A1	pairfail	lac	0.577251485027	0.451492689089	0.77632647761
17132	NA	LOC552515	pairfail	acl	0.667755501311	0.790165147552	0.787930050001
17162	Ada2b	LOC102656134	pairfail	lac	0.673838026137	0.493374537553	0.762276012381
17166	NA	LOC100578324	pairfail	alc	0.637876231201	0.692947266759	0.746292206995
17267	Dmel\\CG15019	LOC100577923	pairwise	alc	0.413799054094	0.57841240183	0.72110626748
17404	A1Z9I6_DROME	LOC551842	pairfail	alc	0.640098544307	0.777960064901	0.798384013787
17552	NA	LOC100577449	pairwise	lca	0.615953080662	0.302332669007	0.590824231888
17564	NA	LOC408322	pairfail	lac	0.687754365858	0.551674415676	0.775718131383
17830	FK506-bp1	FK506-bp1	pairfail	alc	0.544065223059	0.635509868542	0.856317282835
17956	NA	LOC100578136	pairfail	alc	0.3533033395	0.436334716012	0.729915653557
17960	Dbp45A	LOC725441	pairwise	alc	0.415062523056	0.488411320936	0.760825056037
18003	sds22	LOC413165	pairwise	alc	0.69152658715	0.705062867671	0.854953877104
18149	Rad23	LOC409340	pairfail	alc	0.66706582459	0.78117510867	0.908930259378
18322	NA	LOC102653952	pairfail	lac	0.762256948139	0.670774994813	0.847266680147
18547	polo	polo	pairwise	lac	0.681526196428	0.513690953597	0.948860382654
18634	NA	NA	pairfail	lca	0.871698640064	0.628682878729	0.66351700053
18789	RpL28	RpL28	pairfail	lac	0.562712865201	0.535874015145	0.678693945097
