OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
10939	crp	crp	pairfail	cal	0.547173800728	0.560024969966	0.462261271855
12030	Alg10	LOC102655688	pairwise	lca	0.798288170902	0.196357920955	0.621441574388
12325	BEST:GH05015	LOC412748	pairfail	lca	0.935753046103	0.294694923385	0.625866336689
12669	pkaap	LOC726682	pairfail	lac	0.550218646356	0.444012754068	0.753739011253
12684	stj	LOC408841	pairwise	alc	0.345592496577	0.471286720069	0.79126708088
12699	Git	NA	pairwise	lac	0.340445758508	0.196382440774	0.548953249509
12707	CG14367-RA	LOC100576859	pairfail	lca	0.865824195782	0.441417829884	0.711074747822
13108	Usp20-33	LOC726482	pairwise	alc	0.586539980001	0.662396250553	0.923528899199
13378	Cog7	Cog7	pairfail	lac	0.677842340404	0.441439595428	0.696650291478
13426	A2VEG4_DROME	CTL4	pairwise	alc	0.419019475011	0.550883041484	0.784855878915
13632	Taf13	LOC102653702	pairfail	lac	0.681927729605	0.635810669011	0.781543034271
13860	ASPP	LOC102655479	pairfail	lac	0.514089486903	0.379466318722	0.628399203744
13896	NA	Toll-10	pairfail	alc	0.811149196206	0.87253997429	0.984584024414
13967	BcDNA:RE48052	NA	pairwise	lac	0.696262758605	0.63717833737	0.821126844602
13969	FBpp0288542	LOC409472	pairwise	lac	0.682334953691	0.447002782052	0.832202596329
14023	FBpp0081008	LOC413474	pairfail	lac	0.817994103637	0.660435779451	0.823409060214
14046	Poxn	Poxn	pairfail	lac	0.778473594187	0.652442860733	0.839354366259
14110	NA	LOC409206	pairfail	alc	0.486655831166	0.674302979497	0.870458533604
14125	NA	LOC411172	pairwise	lac	0.589446129883	0.564816173015	0.926658122262
14221	A0A0B4K6X7_DROME	LOC412734	pairfail	alc	0.278821368034	0.423314954356	0.741367216907
14457	NA	LOC102656473	pairfail	lac	0.599354085733	0.39824517474	0.635841397089
14538	Dmel\\CG5149	LOC100576519	pairfail	lac	0.489639481707	0.463008269155	0.783848042979
14698	FBpp0291165	LOC410317	pairfail	lac	0.646848330205	0.376626487256	0.697585573847
14940	NADE_DROME	LOC409487	pairwise	lca	0.694290613541	0.413547891425	0.576099019357
15053	Dmel\\CG12184	NA	pairfail	lca	0.764342144665	0.429695495936	0.740185254287
15288	FBpp0076500	Clk	pairwise	lca	0.763182907848	0.462689495261	0.668577976472
15502	Synj	synj	pairfail	lac	0.326045112794	0.263610815802	0.712467682139
15638	rau	LOC410456	pairfail	lac	0.589147657716	0.557497973467	0.758113718979
15661	Dhfr	Dhfr	pairfail	alc	0.398513052988	0.411333716603	0.697566528437
15734	Amyrel	LOC406114;Q9U8X5_APIME	pairfail	lac	0.814129363668	0.595026981902	0.925832750392
15754	A8E6M1_DROME	LOC408497	pairfail	alc	0.730718459469	0.793184455408	0.952471268619
16137	FBpp0077318	LOC100577139	pairfail	lac	0.375691138227	0.256296799073	0.590478970003
16444	Dmel\\CG10283	LOC411435	pairfail	lac	0.482441919451	0.453183566189	0.656113254746
16563	Dmel\\CG6465	LOC408969	pairwise	lca	0.879594803073	0.716849898617	0.846916404699
16725	Dmel\\CG9947	LOC411573	pairfail	alc	0.183741916532	0.325315950073	0.686694238878
16827	LSm1	LOC552260	pairfail	alc	0.0729035462717	0.246076412678	0.634219271313
16845	Chd64	Chd64	pairwise	lac	0.610288957691	0.439091353333	0.698833341436
16853	ImpL3	LOC411188	pairwise	lac	0.641166765235	0.38542314888	0.753783319365
17137	Q1EC07_DROME	LOC409089	pairfail	lac	0.69933333883	0.604764444792	0.876304584243
17257	FBpp0304114	LOC552662	pairfail	lac	0.516173444165	0.516113901032	0.729231117672
17312	CG1364	LOC107965225	pairfail	lca	0.836957119719	0.679625430382	0.815448383849
17394	NA	NA	pairfail	lac	0.43550000473	0.204665349769	0.534068072704
17690	Tk	Atk;Tk	pairwise	lca	0.82064804517	0.407746510063	0.780879274597
17737	Prestin	LOC725394	pairwise	lac	0.646632443123	0.505539392055	0.77206700023
17861	ITPA_DROME	LOC726205	pairfail	alc	0.160479809495	0.433772057263	0.835123311733
17868	NA	LOC100578423	pairfail	lac	0.512616833001	0.440928011754	0.706798555459
18111	Hrd3	LOC409281	pairwise	lac	0.25451824512	0.153858209305	0.467674079974
18591	NA	LOC724421	pairfail	alc	0.131051259461	0.627172648564	0.849054964084
