OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
10874	NA	LOC726412	pairfail	alc	0.252186550544	0.384066400917	0.6507889348
11614	puf	LOC410109	pairfail	lac	0.811168972787	0.587419266925	0.898215046011
11669	A9YGQ1_DROME	NA	pairfail	lca	0.678509956245	0.612181512429	0.653575862152
11726	Dcr-1	Dcr-1	pairwise	lca	0.847015485983	0.438703971903	0.75858295058
12436	Nrx-IV	LOC551807	pairwise	lac	0.535708757908	0.507862383771	0.771547616597
12446	BcDNA:RE17222	LOC725568	pairfail	lac	0.812030950243	0.738481846494	0.923660547595
12671	GIIIspla2	LOC100577717	pairwise	lac	0.315050673159	0.237009865914	0.623890725628
12738	nac	Gfr	pairwise	alc	0.606203483451	0.756869217959	0.864652988669
12865	kraken	LOC409335	pairfail	lac	0.677600600627	0.620260194398	0.812214298469
12867	PESC_DROME	LOC724129	pairwise	alc	0.639341623637	0.662041257997	0.83721248761
12868	pelo	LOC551216	pairfail	alc	0.444622609576	0.615471032588	0.812777868613
12944	RpL5	RpL5	pairfail	alc	0.422962947581	0.552373893505	0.781037270573
12978	NA	NA	pairwise	alc	0.354673251197	0.53970638775	0.764907007227
12995	A0A023T5E7_DROME	mago	pairfail	lac	0.730378707874	0.647837850115	0.869208660313
13316	CG15531	LOC727333	pairwise	alc	0.166923175708	0.47570150865	0.681092399332
13415	CG1594	hop	pairfail	alc	0.607692481646	0.740884516034	0.943959968283
13416	CG8605-RA	LOC552312	pairfail	alc	0.508011119344	0.602573674977	0.8558854542
13495	Dmel\\CG3652	LOC413898	pairfail	lac	0.616059869902	0.560938636096	0.75164973942
13557	Csk	Csk	pairfail	lac	0.345606910863	0.252230635441	0.606140909989
13829	Oseg1	LOC727298	pairwise	lac	0.828150615559	0.824681134194	0.915198736027
13865	MTF-1	LOC100577672	pairfail	alc	0.53239226924	0.607377460515	0.769750125653
13982	Gclc	LOC100578132	pairwise	lca	0.707712022633	0.492148155649	0.696061311814
13989	NA	Gint3	pairfail	lac	0.831919132745	0.716357852258	0.887062882277
14107	NA	nAChRa8;nAChRalpha8	pairfail	lac	0.54949004362	0.239319853788	0.709551667226
14265	eIF3l	LOC552056	pairfail	lca	0.791307506362	0.569135049218	0.790840790278
14343	nompC	LOC102654907	pairfail	alc	0.218790643083	0.332261811444	0.678565095425
14393	RpS24	LOC408799	pairfail	lac	0.75594068518	0.737445417517	0.918805888824
14570	anon-EST:fe3A8	LOC409373	pairwise	lac	0.748646869053	0.731731195008	0.85278354171
14767	NA	LOC102655563	pairfail	lac	0.634523235878	0.375052266957	0.677245519695
14832	FBpp0081194	lab	pairfail	alc	0.244837651225	0.337473127964	0.732453968546
14841	NA	LOC409783	pairfail	lac	0.507060779608	0.243867011343	0.559371408611
14926	eIF2gamma	Su(var)3-9	pairfail	lca	0.7194621064	0.384984802552	0.6236061222
14929	EMC3	LOC551505	pairfail	alc	0.53528771813	0.66687069766	0.81790411493
14931	Ptp69D-RB	LOC100577023	pairfail	alc	0.535369339238	0.628258911617	0.818604119145
15294	NA	LOC100576121	pairfail	alc	0.507926828255	0.570349098342	0.871472052777
15296	NA	LOC726798	pairfail	lac	0.505359570239	0.429054971895	0.777129332903
15427	CU059_DROME	LOC550899	pairfail	lac	0.670073732871	0.607865504679	0.803601463028
15582	in	LOC100578370	pairwise	lac	0.610649362301	0.492058775809	0.885566516078
15768	NA	LOC411373	pairfail	lac	0.646622853521	0.353363805889	0.717956769275
16055	mRpS30	mRpS30	pairfail	lac	0.762098824256	0.556917591172	0.786326173912
16141	NA	LOC724425	pairwise	lca	0.791109487315	0.442954683591	0.76810820609
16243	Dmel\\CG3078	LOC411675	pairfail	lac	0.541109536252	0.394285076587	0.63927989077
16381	NA	Tollip	pairwise	lac	0.612254887376	0.458925550466	0.731298698392
16464	CycY	LOC550698	pairfail	lac	0.635666677774	0.577234036982	0.759940183728
16619	cbc	cbc	pairfail	alc	0.534315266451	0.646028030731	0.799928661537
17116	RfC4	RfC4	pairfail	lca	0.826515862785	0.715790655506	0.729658975568
17161	snky	LOC724561	pairfail	alc	0.423712466892	0.480596805075	0.754271789758
17162	Ada2b	LOC102656134	pairfail	lac	0.551334600908	0.486635032216	0.85734299294
17360	UK114	LOC100576270	pairfail	lca	0.616395383371	0.388118708349	0.60102844606
17373	NA	LOC100577285	pairwise	alc	0.768608726484	0.82680670115	0.946860900035
17401	sni	sni	pairfail	alc	0.46372702188	0.582849977533	0.720136307019
17427	Smyd4-3	LOC408727	pairwise	lac	0.555184911057	0.363321343974	0.687352586419
17536	WDR12_DROME	LOC413404	pairfail	alc	0.364378243339	0.620985139404	0.715920238339
17547	Grx5	Grx2	pairwise	alc	0.316968875495	0.451694698456	0.542853867065
17620	Dmel\\CG9760	LOC551778	pairwise	lac	0.490206489514	0.424243045734	0.754850378566
17623	Dmel\\CG9393	LOC551902	pairfail	alc	0.500851056157	0.546131414277	0.71271864656
17863	NA	LOC409826	pairwise	lac	0.23658327044	0.153912697464	0.689114112822
18075	Ntmt	LOC550780	pairwise	lac	0.766582094765	0.421697489155	0.78584079842
18547	polo	polo	pairfail	lac	0.663672617304	0.320389741117	0.683896252004
18899	NA	NA	pairwise	alc	0.24954409249	0.257581261134	0.557363726375
18930	beg	LOC412286	pairfail	lca	0.897069530662	0.435902436052	0.678933818972
19075	POLDIP2	LOC551574	pairfail	alc	0.662979442331	0.728635984942	0.768172499326
