OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
11536	NA	NA	pairfail	alc	0.229334356252	0.255525707738	0.566230145511
11909	NA	LOC412101	pairwise	alc	0.501185453084	0.557478527771	0.821520850395
11984	BEST:CK01670	LOC409949	pairfail	alc	0.182120041244	0.333742664155	0.703898714654
12001	Ddx1	Ddx1	pairfail	lca	0.63949720214	0.251552395689	0.607353088576
12579	NA	LOC100578726	pairfail	alc	0.160078952695	0.286953857145	0.538926899958
12600	Nab2	LOC724937	pairwise	lac	0.316268620342	0.230257480832	0.486777514385
12689	Dmel\\CG43778	LOC100577335	pairwise	lac	0.429695657552	0.352203771269	0.611782815197
12932	CDC45L	CDC45L	pairfail	alc	0.35627435819	0.425022466038	0.726771902047
12946	Bre1	LOC552647	pairfail	lac	0.418337141885	0.39759094533	0.713593043107
13184	NA	LOC724513	pairfail	lac	0.653688727751	0.498239301965	0.751074977616
13260	CG9095	LOC411888	pairwise	lac	0.450815196401	0.365458204102	0.640995300833
13412	Wdr33	LOC413618	pairfail	alc	0.617511312693	0.705674265395	0.838844779857
13497	NA	LOC411875	pairwise	alc	0.163104164709	0.468595069509	0.684901189737
13572	FBpp0089123	LOC724816	pairfail	alc	0.706822108995	0.718489801577	0.939774777714
13670	cmb	LOC552044	pairwise	lac	0.471639040917	0.341027097664	0.601237928291
14695	Q9W1A6_DROME	LOC726896	pairfail	lac	0.739403397686	0.596914871974	0.816333441929
14737	Dmel\\CG9265	LOC409260	pairfail	alc	0.158695676597	0.611063510095	0.807186777567
14851	A0A0B4LGG8_DROME	LOC410166	pairwise	alc	0.244735205486	0.293339966226	0.648788298567
15122	NA	LOC100576221	pairfail	lac	0.794156524743	0.730854600017	0.856943487231
15145	NA	LOC724160	pairfail	alc	0.565751055191	0.620230827981	0.682037162127
15241	NA	LOC726041	pairfail	alc	0.35343161445	0.441413387023	0.772894598869
15368	Lgr3	LOC551621	pairwise	lac	0.203603190129	0.188004474076	0.601282058066
15422	ths	NA	pairfail	lac	0.498567087938	0.487660096918	0.804285088875
15426	bgm	bgm	pairwise	alc	0.208538276904	0.217636393313	0.516697115378
15463	Six4	Six4	pairwise	alc	0.235500974833	0.435557641299	0.728786694402
15578	Dmel\\CG9915	LOC552167	pairwise	lac	0.434910175153	0.373775349036	0.720048578855
15581	NA	LOC100578020	pairfail	lca	0.884999568306	0.441550109745	0.701127611158
15729	vlc	LOC408408	pairwise	lac	0.66334203278	0.510123924848	0.704060745549
16142	NA	Zn72D	pairwise	alc	0.652689408055	0.718557498054	0.821808906277
16145	betaggt-I	betaggt-I	pairwise	alc	0.652276547385	0.719813890838	0.82179364054
16241	slgA	LOC411808	pairwise	alc	0.189983584221	0.674626948851	0.887412049259
16610	Cpr	NA	pairwise	lac	0.51405612792	0.321213889953	0.665210676989
16660	Dmel\\CG1640	LOC409196	pairwise	alc	0.342446397852	0.421481887113	0.759659819435
16787	NA	NA	pairfail	lac	0.548675849146	0.379480878017	0.719149142826
16790	BcDNA:LD24586	LOC411192	pairwise	lac	0.485170974716	0.245355805137	0.578068439248
16817	Dmel\\CG31638	LOC412804	pairfail	lac	0.573735371839	0.511585370703	0.767087454053
17248	NA	LOC727260	pairfail	lca	0.613039391526	0.469932605924	0.527380734945
17411	NA	fab1	pairwise	lac	0.731496320476	0.639358035998	0.911718330754
17533	NA	NA	pairwise	lac	0.321161914791	0.209027408313	0.572884253183
17536	WDR12_DROME	LOC413404	pairfail	lac	0.666179352202	0.610882673699	0.688097350333
17590	NKAP_DROME	LOC408346	pairwise	alc	0.381027452397	0.468614473239	0.917586722318
17695	NA	CPF1	pairfail	lac	0.612059072053	0.538996504517	0.646725144155
17827	Smox	LOC412601	pairfail	alc	0.245533060849	0.500704282269	0.880652108698
17830	FK506-bp1	FK506-bp1	pairfail	lac	0.753327758849	0.439979947062	0.836281466684
18155	NA	LOC726505	pairfail	lac	0.534911656012	0.472938170234	0.810238167412
18657	AstC-R2	LOC412883	pairwise	alc	0.238093164346	0.392908092167	0.719551641281
