OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
10879	NA	LOC410717	pairfail	lac	0.193953128088	0.0991453795944	0.3879634738
10889	r-l	LOC408461	pairfail	alc	0.36960262839	0.370279240163	0.513994554097
11245	CG34114-RB	LOC410573	pairfail	lca	0.607609387669	0.278988500214	0.510129433874
11300	Mps1	LOC100577120	pairfail	alc	0.574883415332	0.693991406428	0.768205784118
11698	Q9W245_DROME	LOC410941	pairfail	cal	0.884340721992	0.904151732402	0.816195398747
11734	A0A1B2AJS4_DROME	LOC413877	pairfail	alc	0.278834289042	0.381859071401	0.595591806646
11834	NA	LOC412890	pairfail	lac	0.634142226073	0.30790196791	0.773490584093
11977	NA	LOC551605	pairfail	alc	0.406684627142	0.475096629222	0.717347562034
12411	Dmel\\CG13603	LOC411524	pairwise	alc	0.475936369882	0.675267688908	0.844151416418
12418	Atg2	LOC726497	pairwise	lac	0.788613783966	0.676039722911	0.867033213398
12486	Dmel\\CG9886	LOC726367	pairwise	lac	0.452550451095	0.177382851414	0.625672627009
12592	Oseg4	LOC411338	pairfail	lac	0.64423451121	0.390012648177	0.666400441883
12639	NA	LOC100578298	pairfail	lca	0.570217652511	0.324390908824	0.533072896633
12693	CD98hc	LOC552381	pairfail	lac	0.569988549828	0.400327460836	0.583749579658
12851	mip40	LOC726496	pairfail	lca	0.796498134745	0.369215828784	0.762873273884
13035	GH07286p	NA	pairfail	lac	0.731175838297	0.589736605359	0.825420088217
13255	NA	LOC411531	pairwise	lac	0.506314860281	0.391896374683	0.68825809358
13308	NA	LOC552420	pairwise	lac	0.70681952599	0.60751287474	0.82331810017
13394	Mkk4	Mkk4	pairfail	lca	0.871155691763	0.571250439662	0.818670396681
13438	NA	LOC726441	pairwise	lac	0.481238380177	0.353064100872	0.754320889887
13502	NA	LOC727202	pairwise	lac	0.715286262228	0.476335476674	0.797714326151
13503	BcDNA:LD34806	LOC100578875	pairwise	alc	0.303043879998	0.453090725624	0.709939996516
13573	Dmel\\CG9586	LOC551099	pairfail	alc	0.390322958821	0.422643594598	0.693027788106
13686	Sar1	LOC409613	pairfail	lac	0.566788796478	0.519775787664	0.704357415055
13737	jim	LOC410222	pairwise	lca	0.61180839894	0.199396454329	0.601213059039
13745	FBpp0089101	LOC409361	pairfail	alc	0.368518548566	0.494113301097	0.755245858502
13774	IntS6	LOC411711	pairwise	lca	0.783766624766	0.269985762397	0.595943867664
13782	phr	phr	pairwise	lca	0.776538131419	0.269277955515	0.596855780428
13879	Toll-6	Toll-6	pairfail	alc	0.0913183135227	0.346309333448	0.785912238076
13953	Reps	LOC726273	pairfail	lac	0.594275128353	0.472411377973	0.629390265664
13974	oxt	oxt	pairwise	alc	0.472706682469	0.566742184418	0.706738415122
13991	Q6NP91_DROME	LOC409310	pairwise	alc	0.650865589953	0.722492738316	0.868962025596
13993	yellow-b	NA	pairfail	alc	0.351500795555	0.431272209634	0.717713633819
14011	NA	LOC724483	pairfail	alc	0.294224016538	0.29513053062	0.592625778236
14114	Dmel\\CG5439	LOC413129	pairwise	alc	0.546577100741	0.576075589104	0.786624129697
14438	btz	LOC100578879	pairfail	lac	0.641101458011	0.548764504103	0.838613734113
14642	NA	LOC408354	pairwise	lac	0.479899501749	0.424134566377	0.803981808674
14715	Pitslre	LOC552759	pairwise	lac	0.509992817415	0.306707169346	0.645448975566
14804	NA	LOC551426	pairwise	lac	0.3546130446	0.352107405824	0.511457871025
14848	NA	LOC412326	pairfail	alc	0.611942718768	0.694600352375	0.836464567205
14876	eIF2beta	LOC100578660	pairfail	alc	0.595592355676	0.638376443172	0.743431841231
14919	Glg1	LOC413732	pairfail	lac	0.629423296689	0.421365665933	0.742023014603
15037	Ercc1	Ercc1	pairwise	lac	0.922750047863	0.849579563735	0.930603452181
15107	BCAS2	Bcas2	pairwise	lac	0.667759067246	0.445559788291	0.866546223094
15209	NA	LOC411746	pairfail	lac	0.374161870885	0.272568181491	0.574290717376
15220	Sfxn2	LOC550915	pairfail	lca	0.730174286455	0.354181164692	0.655737383502
15538	RhoGAPp190	LOC551731	pairfail	lac	0.606316912363	0.289040255718	0.658010352855
15542	Dmel\\CG6833	LOC413245	pairfail	lca	0.766946525689	0.450653619327	0.708383834393
15687	Dmel\\CG13248	LOC551796	pairwise	alc	0.156543610697	0.257192760164	0.588298133684
15772	srl	LOC727127	pairwise	alc	0.401828417991	0.434793502162	0.777151060348
15924	CG3267-RA	LOC410554	pairwise	lac	0.508853056059	0.279202651738	0.617433721724
16200	CT1789	LOC412768	pairfail	lac	0.307073938036	0.102550406552	0.366710076225
16386	Q4QQ93_DROME	LOC727015	pairfail	alc	0.711676196482	0.768772687049	0.857834342676
16479	Rpn13	LOC413299	pairwise	alc	0.232230143002	0.265919911126	0.66795467291
16776	yellow-g	Y-g	pairwise	lac	0.557120001167	0.327198795863	0.601118737615
16826	Usp12-46	LOC552660	pairwise	lac	0.436814638818	0.40524900926	0.654144904109
16904	CG9247-RA	LOC408336	pairwise	alc	0.373770743368	0.430576784302	0.79868996869
16910	NA	LOC408922	pairwise	lac	0.634075987822	0.49085803774	0.708035995629
16957	NA	NA	pairfail	alc	0.346995859867	0.433769711281	0.702021484282
17324	CdsA	LOC551231	pairfail	alc	0.627993346391	0.639155767313	0.728482975386
17395	NA	NA	pairwise	lac	0.842638871247	0.816825234715	0.951439867992
17402	msn	LOC413504	pairfail	alc	0.612218358411	0.64916817683	0.79258563433
17414	NA	LOC100576748	pairfail	alc	0.140240740208	0.404811613708	0.53585305143
17433	NA	LOC725209	pairwise	lac	0.321099143464	0.193873622665	0.433807428145
18094	Nep1	Nep1	pairfail	lac	0.455883446862	0.334440902622	0.565663236768
18156	NA	LOC100577140	pairwise	lac	0.669079023521	0.366557253598	0.670096137032
18757	FBpp0089316	LOC725140	pairfail	alc	0.0895319312007	0.228353446862	0.351457975964
18858	NA	LOC100578191	pairfail	alc	0.429135204561	0.634000738334	0.696740814897
19230	Dmel\\CG14257	NA	pairfail	alc	0.171157323689	0.488681942518	0.714990436891
