OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
11148	NA	LOC725500	pairwise	lac	0.528289287552	0.525554581232	0.747448692416
11535	A4IJ50_DROME	LOC410515	pairfail	alc	0.443013355615	0.774355982288	0.781784774953
11536	NA	NA	pairfail	lac	0.407375445507	0.400531615761	0.677891018421
11770	pico	LOC100578818	pairfail	lac	0.372050528901	0.345730107399	0.648348128528
11860	Dmel\\CG8312	LOC408275	pairfail	lac	0.567162997004	0.51306058939	0.877776426426
11915	GYC	LOC409422	pairfail	lac	0.572152473995	0.528087533697	0.814709439644
11994	GNBP1	LOC725832	pairfail	lac	0.682470675907	0.50503962225	0.745946907837
12201	NA	NA	pairfail	alc	0.40161725974	0.681615210255	0.732671004615
12218	tkv	tkv	pairfail	lca	0.88272718356	0.371660946775	0.541380572186
12320	NA	LOC408953	pairfail	lca	0.674697560817	0.367033053707	0.543408957954
12358	twz	LOC411214	pairfail	lca	0.738438903706	0.368228092196	0.677723889521
12374	NA	LOC100577300	pairwise	lac	0.743983794525	0.619610361905	0.806412186385
12468	Hat1	LOC552748	pairfail	lac	0.384609757121	0.127244280852	0.52586682783
12646	Prosalpha4	LOC410095	pairwise	lac	0.50513483465	0.379717334347	0.673363743152
12685	Nrg	IGFn3-7	pairwise	lac	0.534113482972	0.411353314737	0.617142015122
12702	sbb	NA	pairwise	lca	0.731832032065	0.348504350082	0.714792002005
12819	NA	LOC413738	pairfail	lac	0.721711641405	0.706965354661	0.900885984053
13048	Dmel\\CG13097	LOC411233	pairfail	lac	0.408006520509	0.39739170881	0.638070762605
13245	RapGAP1	LOC408271	pairwise	lac	0.598903822948	0.46797429709	0.902985997592
13733	ken	ken	pairfail	lac	0.55979951908	0.317391561063	0.680771002265
13906	Dmel\\CG7102	LOC412476	pairfail	lac	0.818223463179	0.731003345196	0.840475701128
13922	NA	NA	pairwise	lac	0.633846896085	0.526398006317	0.834404053765
13957	hd	LOC410194	pairfail	lac	0.278250820544	0.227560680692	0.532139541533
14005	Dmel\\CG1815	LOC102654791	pairwise	lac	0.593382846293	0.405268705183	0.675581431183
14080	FBpp0306050	Nep2	pairwise	lac	0.642182660396	0.495007250486	0.754209296342
14167	wus	LOC410730	pairwise	alc	0.15135325499	0.563207648551	0.839322307535
14251	ALiX	ALiX	pairwise	lac	0.165387808107	0.130950545506	0.541963319614
14344	Mnn1	LOC410989	pairfail	alc	0.514396138491	0.62700023549	0.830510013434
14399	Dmel\\CG14085	409596	pairfail	lac	0.520253711543	0.504999797502	0.745956653083
14488	Rgl	LOC410322	pairwise	lac	0.54734893917	0.274730382459	0.614038382235
14599	ldlCp	LOC552714	pairfail	lac	0.78051174599	0.628489536991	0.816826756431
14658	Eip75B	E75	pairwise	lca	0.854698280002	0.54730584019	0.754497780685
14865	Dmel\\CG6745	LOC102654640	pairwise	lac	0.726278078954	0.547387370475	0.773379080758
15125	noi	SF3A3	pairwise	alc	0.41939057233	0.52584703734	0.802854397312
15144	Ranbp16	LOC413636	pairfail	alc	0.158049725247	0.292890941645	0.616870156165
15221	Dmel\\CG7519	LOC550854	pairwise	lac	0.68360383357	0.617578463308	0.857853314338
15250	NA	LOC100578286	pairwise	alc	0.323749246534	0.388682785929	0.532656335696
