OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
11378	FBpp0087500	LOC102655329	pairfail	lca	0.804434691849	0.503799939811	0.730625443436
11403	NA	LOC408381	pairfail	lac	0.373278807208	0.184875112382	0.558713077502
11836	NA	LOC552509	pairwise	lac	0.505366208615	0.343974435836	0.744187202793
11859	ich	LOC724334	pairwise	lca	0.928627182351	0.793640840263	0.902613618083
12215	NA	LOC413285	pairfail	lca	0.85717079543	0.619579322293	0.67486896221
12407	NA	NA	pairfail	lac	0.548258932515	0.342570807106	0.668606742485
12476	Dhit	LOC726284	pairwise	alc	0.233218811462	0.489138161249	0.779350543178
12737	fliI	LOC412468	pairfail	lac	0.324424014776	0.257871870134	0.571439211868
12891	NA	NA	pairwise	lac	0.35979615938	0.191721278093	0.478046363197
13231	ItgaPS4	NA	pairwise	alc	0.536966531912	0.58163820232	0.735627815667
13359	msi	NA	pairwise	lac	0.602694601516	0.472435629101	0.706812100617
13469	NA	LOC724634	pairfail	alc	0.284715308637	0.492565952324	0.834647720059
13792	CG-11999	LOC551844	pairwise	alc	0.265128972147	0.430062988588	0.812588040805
14031	d	LOC727368	pairfail	lac	0.696673482368	0.56806552914	0.751896453064
14085	noc	LOC414025	pairwise	alc	0.849766841136	0.913244492545	0.986118048234
14165	Dmel\\CG16854	LOC724439	pairfail	alc	0.322509614933	0.4466778784	0.858028340905
14651	NA	LOC100576717	pairwise	lca	0.866809454463	0.590831423887	0.794009969762
14796	RpS26	RpS26	pairfail	lac	0.409512700088	0.213878183898	0.418780777948
14972	PKD	LOC412608	pairwise	lac	0.30748830187	0.202524602556	0.560535444907
15148	Gas8	fbl	pairwise	alc	0.518104345805	0.547238173685	0.704215285701
15408	Dmel\\CG5608	LOC413494	pairwise	lac	0.602192065829	0.459596429932	0.692351364751
15921	CG13675-RB	NA	pairfail	lac	0.590811273172	0.564574320162	0.754352502608
16321	Itp-r83A	NA	pairwise	lac	0.411945635423	0.371562920344	0.718439301248
16498	Dmel\\CG1136	LOC727578	pairfail	lac	0.346591457578	0.251335917043	0.658808985259
16856	Sec3	sec3	pairfail	alc	0.22107385837	0.503946526243	0.844123928874
17105	Gasp	Cpap3-c	pairfail	alc	0.485265221706	0.521916314434	0.849439019709
17115	Nca	LOC102655801;LOC408721	pairwise	alc	0.335416166219	0.358366981555	0.513993478332
17189	Cyt-c-p	cytC	pairfail	lac	0.283387371312	0.270472531434	0.354889865847
17677	RpII15	RpII15	pairfail	lac	0.659927823537	0.602567182054	0.828196834085
17825	BG:DS00941.3	LOC412642	pairwise	alc	0.582017127014	0.592083164175	0.86819637832
18159	ICA69	LOC409351	pairwise	acl	0.44953826066	0.664636981945	0.663931235581
18490	NA	LOC726535	pairwise	lac	0.634468836206	0.511658534264	0.810391926363
19061	NA	NA	pairwise	alc	0.0941153209263	0.278033621949	0.648085548024
