OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
10757	sbr	LOC413650	pairwise	lca	0.628768548796	0.111505175307	0.562185135638
11112	ReepA	NA	pairfail	alc	0.101555180813	0.339232903935	0.53125060099
11766	Cad96Cb	LOC552546	pairwise	lac	0.535425217991	0.454181397016	0.821506085399
11791	NA	LOC100577220	pairwise	lac	0.405069150375	0.374323373228	0.627126478528
12486	Dmel\\CG9886	LOC726367	pairfail	lac	0.598015654661	0.503063190911	0.870374921129
12493	NA	LOC102656326	pairwise	alc	0.531975505879	0.61121200915	0.826940685679
12523	NA	LOC726213	pairfail	alc	0.493353530099	0.506189633964	0.835143014664
12804	wds	LOC552669	pairwise	lac	0.528541638327	0.478385572103	0.635534326248
12858	CG2182	LOC724214	pairfail	alc	0.210685581715	0.288279725637	0.497963570373
13357	NA	LOC551400	pairwise	alc	0.639499128146	0.653355694145	0.919861848276
13488	CCT3	Cctgamma	pairwise	alc	0.134230219392	0.224766666971	0.552283403409
13584	Dyrk2	LOC412917	pairwise	alc	0.243771058913	0.261872449418	0.702467571711
13612	nop5	LOC413935	pairwise	lac	0.581707848886	0.193536436117	0.589670245418
13748	ATPsynCf6	ATPsyn-Cf6	pairfail	alc	0.287199599001	0.360783512702	0.67899890721
13776	Pfk-RB	LOC724724	pairfail	lca	0.620417736148	0.174399252477	0.611369530342
14045	CCT1	LOC409134	pairfail	lac	0.367088384144	0.303443637272	0.626822039237
14060	NA	LOC100578834	pairfail	alc	0.38348367551	0.39625159968	0.653042363541
14140	Cht5	Cht5	pairwise	lac	0.382986555806	0.33419972349	0.540884031697
14305	A0A0C4FEI6_DROME	Arpc3A	pairfail	lac	0.589107738838	0.472204335056	0.671801334597
14363	Atet	LOC550918	pairfail	lac	0.625684426803	0.193532012169	0.629484341853
14372	NA	Prx5	pairfail	lac	0.439006255518	0.218154143415	0.674363289732
14611	FBpp0088079	LOC411433	pairfail	alc	0.396303832969	0.665363853435	0.837832590808
14625	MED19	MED19	pairwise	alc	0.449522079954	0.463600294056	0.64684478626
14781	Imp	LOC410398	pairfail	lca	0.959499286867	0.396191400883	0.808410520933
14868	Prosbeta1	LOC409831	pairfail	lca	0.64594019894	0.271276382189	0.585838642884
14926	eIF2gamma	Su(var)3-9	pairwise	alc	0.393826843543	0.473971264626	0.665385134971
15325	Sema5c	LOC410589	pairfail	lca	0.917461434779	0.604015997227	0.753086771029
15410	Ppat-Dpck	LOC552104	pairwise	alc	0.671442755934	0.680647113744	0.873400776462
15417	mim	LOC411219	pairwise	alc	0.671451550739	0.686994548494	0.873179248626
15888	gatA	gatA	pairwise	lac	0.486671432275	0.3947023555	0.54611438948
15967	Dmel\\CG5937	LOC408471	pairwise	alc	0.225902212385	0.419498782104	0.590498522684
16141	NA	LOC724425	pairfail	lac	0.482966857693	0.341710247912	0.687153347503
16682	NA	LOC102656154	pairfail	lac	0.422896666279	0.229629271509	0.62509568074
16970	A1Z8D3_DROME	LOC552771	pairwise	lca	0.72825234126	0.12013329244	0.599308423161
17126	DCP2	Dcp2	pairfail	lac	0.350206092439	0.249820302063	0.550770604723
17767	Dmel\\CG1236	LOC551667	pairwise	lac	0.75086454374	0.514439695901	0.845686829099
17916	A1ZA52_DROME	LOC408456	pairwise	alc	0.308659072882	0.456025301239	0.775389729662
18387	BcDNA:RE07994	LOC552214	pairfail	alc	0.514009282497	0.673430385053	0.905343577621
18961	NA	NA	pairwise	alc	0.282573800333	0.407984220935	0.786895398525
19001	NA	107965317	pairfail	lac	0.482409989495	0.366638123095	0.51170023831
19330	NA	NA	pairfail	alc	0.0298064803144	0.11785849146	0.381249032546
