OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
11318	NA	LOC411846	pairfail	lca	0.586568033378	0.481310730041	0.545034765332
11326	Sdic2	LOC413409	pairfail	lac	0.362785995082	0.257353943668	0.661024141262
11489	CG1268-RB	LOC552410	pairwise	alc	0.526600838111	0.666360345289	0.843840208962
11493	p130CAS	Nedd9	pairfail	alc	0.111842366962	0.428731958812	0.639622425361
11553	Sbf	Sbf	pairfail	acl	0.42634777278	0.775606750598	0.731767011082
11556	BcDNA:LD23634	LOC408705	pairfail	alc	0.296612413519	0.430860371715	0.588650323165
12552	usp	USP	pairwise	lca	0.6300127532	0.208906206118	0.530897843201
12561	Asciz	LOC100577561	pairwise	alc	0.202371958295	0.459667251712	0.633690017698
12733	OPA32_DROME	LOC552659	pairwise	alc	0.46322394183	0.592521244074	0.853468351061
12787	NA	LOC100578296	pairfail	lac	0.430220168978	0.394162316048	0.690990621656
13254	nompB	LOC411047	pairfail	lac	0.404389306049	0.216079273576	0.589721563505
13260	CG9095	LOC411888	pairwise	alc	0.440720683675	0.508867252034	0.797212394976
13412	Wdr33	LOC413618	pairwise	alc	0.222128934155	0.24127839536	0.458763147706
14255	FucTA	100578168	pairfail	lac	0.657514166062	0.507805470243	0.781558295965
14442	Q9W1Y4_DROME	LOC100578779	pairwise	alc	0.371301870878	0.424132902861	0.633116133698
15022	Vha55	LOC551721	pairwise	lca	0.662413957545	0.321450836442	0.623982611435
15071	Q8MRB2_DROME	LOC412430	pairfail	alc	0.423292021605	0.498736769838	0.691886205632
15074	Tsf3	LOC726601	pairwise	alc	0.423299497239	0.56862914593	0.749748762397
15200	Wnk	LOC725503	pairfail	alc	0.35528251675	0.401048030275	0.730907632578
15232	shg	LOC410585	pairfail	alc	0.275236244488	0.376332055693	0.748487474537
15306	velo	LOC726735	pairfail	alc	0.0789022312466	0.133251700827	0.55168309975
15381	l(3)05822	LOC726431	pairfail	alc	0.293973478003	0.481193734068	0.698267589275
15903	Dmel\\CG5235	LOC726997	pairfail	lac	0.683474373193	0.611540167681	0.797372348193
15931	Srp68	Srp68	pairfail	lca	0.714831756277	0.234487257366	0.626913495
15940	Dmel\\CG5500	LOC102656485	pairwise	lac	0.43676072141	0.264919595398	0.453522145474
16020	Atf-2	LOC100576527	pairfail	alc	0.241668493639	0.542399125646	0.793664124631
16169	NA	NA	pairfail	lca	0.852471729965	0.659523958546	0.830931320652
16275	NA	LOC724508	pairwise	lca	0.755519810095	0.557221579445	0.686693969857
16544	dCCS1	LOC411698	pairwise	lca	0.821200568202	0.496859120925	0.772852010491
16570	hyx	hyx	pairwise	alc	0.807626943798	0.813296445896	0.903957944856
16592	b6	LOC102656294	pairwise	lac	0.662414429061	0.470207602413	0.769186899544
16628	NA	NA	pairfail	alc	0.422145220391	0.450477866737	0.67725675602
16950	NA	LOC408915	pairwise	lac	0.277736455374	0.20724213758	0.662085475916
17135	Bin1	LOC100576967	pairwise	lac	0.335891248389	0.0947846247903	0.581301699083
17387	NA	LOC551587	pairfail	alc	0.681387865633	0.73736382555	0.858348623192
17488	MED8	MED8	pairfail	lac	0.286200499145	0.152339634369	0.496363708078
17710	CUTC_DROME	LOC725954	pairfail	alc	0.339673898209	0.347443714151	0.567641025529
17738	Ublcp1	LOC725786	pairwise	alc	0.271241136244	0.315345946623	0.459113215323
18313	NA	NA	pairfail	lac	0.626019443276	0.504729952199	0.934891316608
18457	Hr83	LOC102656008	pairfail	lac	0.630506703822	0.564898703225	0.924378678231
18540	NA	LOC100188904	pairfail	lac	0.327668641688	0.236297876908	0.597292668527
18551	Q8MLS1_DROME	LOC100577699	pairfail	lac	0.738876243997	0.593770333143	0.956084911304
18787	sm	LOC410674	pairfail	lac	0.418116048833	0.167906278013	0.634318469522
19004	Dmel\\CG12268	NA	pairfail	alc	0.312959614225	0.351358044434	0.638787319827
