OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
11157	fus	LOC413638	pairwise	lca	0.753232640307	0.388712446154	0.67613039956
11466	Doa	LOC411812	pairfail	lac	0.741733270797	0.57129382641	0.774734567332
11486	NA	LOC413278	pairfail	alc	0.318928648859	0.416706826264	0.645235372535
12046	NA	LOC725668	pairfail	lac	0.410771284841	0.216897387947	0.607817574331
12071	Dmel\\CG5731	LOC725899	pairwise	lac	0.522677252423	0.282047914067	0.575274279428
12376	NA	LOC550941	pairfail	lac	0.602081933	0.360944932359	0.679603378928
12813	Naam	LOC413484	pairwise	lac	0.468834175259	0.439138698214	0.73276149578
13519	Dmel\\CG6321	LOC409721	pairfail	alc	0.535228227053	0.564586109928	0.81472593422
13687	Cad99C	LOC412795	pairfail	alc	0.160689949476	0.57392273677	0.770411013505
13787	koi	LOC551485	pairfail	lac	0.565545711941	0.390753208779	0.663217490389
13796	NA	NA	pairwise	lac	0.635524591954	0.376332033018	0.672442584476
13835	Asap	LOC413683	pairwise	lca	0.738026252094	0.418195499372	0.715951029255
13836	RpL12	RpL12	pairfail	alc	0.300133023693	0.554735184125	0.713376304717
13843	CG30022	LOC410023	pairwise	lca	0.719365957862	0.418495195948	0.71581303915
13921	CG32333	LOC725046	pairwise	alc	0.321369073147	0.417276957059	0.754910569634
13930	Tip60	Tip60	pairfail	alc	0.218416510814	0.234893139757	0.56512818253
14114	Dmel\\CG5439	LOC413129	pairfail	lac	0.607207387008	0.272192210427	0.658825192326
14159	BcDNA:GH06032	LOC412741	pairfail	alc	0.588919258654	0.618095218413	0.874457328822
14195	Nelf-E	LOC411195	pairfail	alc	0.252204753189	0.530063636884	0.762845227038
14237	dbo	dbo	pairwise	alc	0.338202372093	0.480397013239	0.729847316614
14240	Cerk	LOC408315	pairfail	alc	0.438636090265	0.445792916886	0.808974851875
14328	L2HGDH	LOC410999	pairwise	lca	0.665040818488	0.235547293244	0.615402058519
14670	mahe	NA	pairfail	lac	0.486980820236	0.368067459453	0.659425749393
15039	NA	NA	pairwise	lac	0.392199969017	0.364290411059	0.581827131702
15054	NA	NA	pairwise	lca	0.621553554244	0.310532971831	0.620119371052
15086	BcDNA:RH05973	LOC410626	pairfail	lac	0.661750241101	0.395023881309	0.754673726317
15280	NA	LOC413279	pairfail	alc	0.430383214644	0.487451956929	0.645259691594
15287	NA	LOC724275	pairwise	alc	0.169062152408	0.510571803388	0.77255150486
15519	NA	LOC100578721	pairfail	lac	0.392053479457	0.232962242926	0.507134536824
15574	LanB2	LOC409474	pairfail	lac	0.234423722399	0.148939097989	0.479976200305
15642	FBpp0304816	LOC726547	pairwise	lac	0.399315307014	0.375837465508	0.760180518727
15813	NA	LOC100576591	pairfail	alc	0.391303603499	0.40762113286	0.653453155011
15848	MTPAP	LOC551561	pairwise	alc	0.389358681546	0.521214765714	0.677467875486
16020	Atf-2	LOC100576527	pairwise	alc	0.460252058208	0.530634733012	0.724122012742
16138	CG9646-RA	LOC408669	pairfail	alc	0.431761091873	0.595147134135	0.797405384395
16158	sra	LOC413142	pairwise	lac	0.53456774525	0.455548366578	0.722680426647
16317	NA	LOC102654146	pairfail	lca	0.733516196496	0.358662580755	0.618134071685
16377	Gbeta76C	NA	pairfail	lac	0.6993808398	0.578292830725	0.838193968003
16428	AAD55419	LOC100577587	pairfail	lac	0.779361270207	0.676473439659	0.845515885892
16529	Dmel\\CG10979	LOC725941	pairfail	alc	0.637779823674	0.822188238143	0.946960340283
17070	NA	LOC100578734	pairwise	lac	0.435600021014	0.367631733559	0.733753626205
17173	Cpr97Ea	LOC725547	pairwise	alc	0.461657169326	0.596577221416	0.815898299588
17216	CG1946	LOC409905	pairwise	lac	0.641906089915	0.553116200342	0.854980766094
17351	jbug	LOC410171	pairfail	lca	0.769652301671	0.542744537162	0.751768778421
17382	NA	LOC725562	pairfail	alc	0.102142349833	0.284054279069	0.701395489609
17697	CAH2	LOC727237	pairfail	lac	0.463097359298	0.453423180626	0.675271706134
17777	Dnz1	LOC552426	pairfail	alc	0.323203946498	0.496015094154	0.692866685529
17927	Nmt	LOC552485	pairfail	alc	0.423635504337	0.464828678918	0.668050496376
18049	NA	NA	pairfail	alc	0.279537643819	0.459799449551	0.712357044815
19089	NA	LOC552453	pairfail	lac	0.412177788485	0.217307471462	0.469291132292
