OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
10926	tnc	LOC726252	pairwise	lac	0.35859251037	0.127033312524	0.806842162312
11085	CG33958-RA	LOC100576683	pairwise	lac	0.516181751138	0.278252052059	0.761964898208
11406	Elo68beta	LOC411692	pairfail	lca	0.833527330261	0.233425667956	0.471201653633
11607	NA	LOC413768	pairfail	alc	0.436029733267	0.622711476	0.916346893203
11694	FBpp0080529	LOC727159	pairfail	lac	0.307222129831	0.138485950159	0.370132185604
11790	Ufm1	LOC726196	pairfail	lca	0.682661329866	0.513791390533	0.636656074457
12290	Dmel\\CG12531	LOC409565	pairfail	alc	0.374459559117	0.385501163476	0.626159338155
12611	NA	LOC724415	pairfail	lac	0.785784836911	0.780955109055	0.904128765024
12694	Bmcp	LOC413711	pairfail	lca	0.757934646392	0.171424013523	0.55170661224
12747	lama	LOC410007	pairfail	alc	0.237553230599	0.255870656567	0.671273717567
12812	Dmel\\CG9413	LOC409932	pairfail	alc	0.395541716527	0.497158960696	0.653850939588
12863	Taf2	Taf2	pairwise	lac	0.323659426557	0.179901886935	0.714278857659
12957	CG8728-RA	LOC552175	pairwise	lca	0.62419632615	0.175490665103	0.605922230512
13034	Dmel\\CG18259	LOC408724	pairfail	lac	0.693564909448	0.624516013383	0.830934222032
13178	Sfmbt	LOC413754	pairfail	lac	0.6109016014	0.462099925838	0.715498099335
13360	Dmel\\CG7675	LOC413168	pairwise	lac	0.360782825118	0.192971828203	0.488846191936
13501	Incenp	Incenp	pairfail	lac	0.773463946631	0.452988333951	0.806805236819
13523	fws	LOC552540	pairwise	lac	0.920467724867	0.859306871312	0.94348921418
13537	FBpp0100147	LOC724826	pairfail	lac	0.602402153803	0.441752699065	0.717402838336
13706	Dmel\\CG1677	LOC409497	pairwise	lca	0.713632461498	0.370527927887	0.595651866887
13888	NA	RabGAP3	pairfail	lca	0.958294313171	0.800292164118	0.933158748101
13896	NA	Toll-10	pairfail	lac	0.68926155073	0.561802644389	0.788834289651
13918	B5RJ22_DROME	GlcAT-I	pairwise	alc	0.234975912067	0.239163726562	0.536199570213
14397	NA	LOC725546	pairwise	lac	0.791353286159	0.543579233928	0.806168760609
14418	Nurf-38	LOC100578006	pairwise	lac	0.680114430665	0.513432944612	0.739290509426
14637	Pi3K92E	LOC551500	pairfail	lac	0.560926672231	0.532286299646	0.831542074397
14980	NA	LOC100577943	pairfail	alc	0.37782988418	0.497196639739	0.697332811568
15200	Wnk	LOC725503	pairfail	lac	0.286375597249	0.27614464028	0.572736067536
15490	Cdc23	LOC413499	pairfail	lac	0.614027310462	0.506208848073	0.892821288808
15829	yrt	LOC551579	pairfail	lac	0.733263948411	0.679931981623	0.892411898664
16048	CT21630	LOC552058	pairwise	lac	0.514170346109	0.373176962667	0.747536093933
16107	Q29QY2_DROME	RpS3	pairwise	alc	0.475655977819	0.773576135918	0.872568787323
16115	NA	LOC551290	pairwise	alc	0.542865103829	0.699628965193	0.899286868953
16429	NA	LOC100577711	pairfail	alc	0.550788619154	0.574970378737	0.759329209423
16575	Arp8	Arp8	pairfail	alc	0.571795787537	0.57346871736	0.80512130619
16577	dmrt93B	LOC409455	pairfail	lac	0.365413807195	0.296807182798	0.717858202852
16600	Dmel\\CG9541	LOC100578112	pairfail	alc	0.312376883072	0.417035603071	0.615215834794
16801	Dmel\\CG4911	LOC726014	pairfail	lac	0.875149374404	0.849498566618	0.89938615225
16804	NA	LOC552067	pairfail	lac	0.874701130238	0.849441576683	0.898958440583
16858	DPCoAC	LOC413551	pairwise	alc	0.399232324684	0.626902423763	0.850933970188
16872	Dmel\\CG1309	LOC411908	pairfail	alc	0.724463712579	0.751265630113	0.8396761422
16879	Gmd	LOC411696	pairfail	alc	0.723230973972	0.754530548317	0.839056780905
16989	Dmel\\CG14305	LOC411093	pairfail	lca	0.9632393616	0.512038104973	0.743906457473
16993	Rab6	LOC409004	pairfail	lca	0.8993970053	0.706669706655	0.879418141602
18196	anon-WO0118547.208	LOC727122	pairwise	lac	0.343095576552	0.324938025342	0.65125302376
18394	NA	LOC726656	pairfail	lac	0.532093629805	0.464718787231	0.715165959246
18511	BcDNA:RE60135	LOC725641	pairwise	lac	0.48973851905	0.400847192196	0.835994956711
18750	Fem-1-RA	LOC413692	pairwise	lac	0.789599098553	0.565631509152	0.858158063772
18961	NA	NA	pairwise	alc	0.3154007612	0.443132680591	0.806775928534
