OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
11374	dnt	Dnt	pairfail	alc	0.425653113936	0.502035747244	0.734399277252
11532	LeuRS-m	LOC552532	pairfail	acl	0.416953016127	0.878965989728	0.803132657501
11571	NaCP60E	LOC411653	pairfail	lca	0.497318797621	0.315197804043	0.490131644431
12215	NA	LOC413285	pairfail	lca	0.886073877159	0.403570424974	0.548119810126
12482	NA	NA	pairfail	alc	0.397619430764	0.458069153532	0.839615311197
12550	Tctp	Tctp	pairfail	alc	0.449722245481	0.454439395248	0.791945847592
12554	NA	LOC100577252	pairfail	lca	0.941251056939	0.695552523614	0.871004296893
12555	NA	LOC724357	pairfail	lca	0.84295139871	0.695211662865	0.842036332261
12559	Dmel\\CG9107	LOC724267	pairfail	lca	0.941670539121	0.695510702017	0.842758692637
12694	Bmcp	LOC413711	pairfail	alc	0.329508255079	0.381972988034	0.604543391454
12782	Dmel\\CG8173	LOC551365	pairwise	alc	0.537441302617	0.760331460432	0.885936747574
12783	NA	LOC100578339	pairwise	alc	0.442017402038	0.646420077611	0.839497043699
12787	NA	LOC100578296	pairwise	alc	0.537683517509	0.680293415247	0.885042906152
12861	Dmel\\CG6962	LOC551484	pairwise	lac	0.646250110888	0.468718184333	0.7964600733
13454	bon	LOC102654626	pairfail	alc	0.396024896059	0.451191174612	0.775089033481
13706	Dmel\\CG1677	LOC409497	pairwise	alc	0.602857246403	0.668431151724	0.840076559593
13826	NA	LOC726241	pairfail	lac	0.403544815807	0.358925115212	0.592652004448
13957	hd	LOC410194	pairwise	alc	0.490728745395	0.629525584416	0.754994476781
13978	NA	LOC412607	pairwise	alc	0.192392021563	0.331435248828	0.570421336414
14110	NA	LOC409206	pairfail	lca	0.627671286997	0.353791474525	0.554929088103
14437	cnir	cnir	pairfail	lac	0.425766436902	0.304885561334	0.569200681759
14477	Dmel\\CG7430	LOC551039	pairfail	lac	0.644704738274	0.433554206135	0.686778466593
15423	Dmel\\CG17249	LOC725042	pairfail	lac	0.515634405954	0.337367985263	0.631890892247
15692	Hydr2	Hydr2	pairfail	alc	0.354262425989	0.660101565923	0.84897401549
15865	A0A1B3Q3M2_DROME	LOC724365	pairfail	alc	0.311486368196	0.316354415787	0.490973012634
16035	NA	NA	pairfail	alc	0.305803624083	0.654078462697	0.7501458426
16103	NA	LOC410878	pairfail	lca	0.625361134912	0.41085565267	0.620324937451
16393	Neurl4	blue;LOC551950	pairfail	lca	0.715468009538	0.355021791898	0.604830621729
16521	scf	scf	pairfail	acl	0.302692959797	0.853553625224	0.69363260229
16543	BEST:LD38280	LOC102656322	pairfail	alc	0.874255000852	0.962930320578	0.993823710888
16907	ACXB	LOC551461	pairwise	lac	0.725818910028	0.660266472147	0.901565683124
17056	B4YXJ1_DROME	ksr	pairfail	lac	0.729931135924	0.460355182644	0.80625690158
17065	mtacp1-RA	LOC102654169	pairfail	cal	0.740815479596	0.769579385859	0.725731054927
17387	NA	LOC551587	pairfail	lac	0.351832541445	0.192954738699	0.425521969434
17394	NA	NA	pairfail	alc	0.453465737756	0.615968393668	0.811717886441
17402	msn	LOC413504	pairwise	lac	0.412457655492	0.22922008795	0.609129764129
17617	Arp10	Arp11	pairfail	cla	0.86385609999	0.806813545918	0.78494720798
17797	endos	NA	pairfail	lca	0.696313365462	0.3398255428	0.678694026511
17798	NA	LOC100577648	pairfail	lac	0.502518441777	0.34195642088	0.664321467288
17933	myo	NA	pairwise	lac	0.523199794609	0.363837698643	0.643709900638
18091	Tsp2A	Tspan3	pairfail	acl	0.396604254799	0.853579357923	0.597204219528
18180	mRpS6	mRpS6	pairwise	lca	0.437337582582	0.277117815109	0.425263842033
18673	CG32196	LOC725055	pairwise	alc	0.135174924382	0.430966050423	0.867952838648
18858	NA	LOC100578191	pairfail	alc	0.253324244591	0.573786623941	0.716945170264
19004	Dmel\\CG12268	NA	pairwise	alc	0.104400241109	0.151867392536	0.681808193315
19042	NA	LOC551650	pairfail	lac	0.301988811264	0.277511906222	0.660594574923
