OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
10704	axo	LOC411248	pairwise	lac	0.18626764059	0.144827061979	0.447229331705
10752	Psa	Psa	pairfail	lac	0.628209415726	0.515440397144	0.651870934447
10913	BG:DS01523.2	LOC412222	pairfail	lac	0.464406624605	0.459657221308	0.650073690423
11418	Dref	LOC727528	pairfail	alc	0.437883965954	0.648478284218	0.843131757237
11777	Mtp	Mtp	pairfail	lac	0.295363309885	0.281446234539	0.531200582612
11912	BCL7-like	LOC410033	pairfail	lca	0.89311927899	0.615796128679	0.848774186499
11984	BEST:CK01670	LOC409949	pairfail	lac	0.437292295198	0.229848856042	0.59086136782
12109	NA	LOC726853	pairwise	alc	0.511845568875	0.875151358047	0.9383616708
12550	Tctp	Tctp	pairfail	lca	0.747810968547	0.415605087885	0.673235706641
12589	UNC50_DROME	LOC550684	pairfail	lac	0.70457249028	0.605629584872	0.845623622355
12668	corn	LOC100578156	pairfail	lca	0.854231655205	0.627422209174	0.809555654554
12707	CG14367-RA	LOC100576859	pairfail	lac	0.424560411652	0.285238839411	0.81903091401
12802	FBpp0076877	LOC409893	pairfail	lca	0.621297028676	0.266752883463	0.598628603648
13265	NA	LOC410012	pairwise	alc	0.349661974139	0.609443403499	0.856701537105
13365	Dmel\\CG16952	LOC411991	pairfail	lac	0.259392456582	0.149427363085	0.51352934981
13659	NA	LOC725491	pairwise	lac	0.675782230811	0.645703047755	0.748088027479
13663	geko	LOC726987	pairfail	lac	0.84971499889	0.77655779262	0.878862936188
13672	B7YZF8_DROME	LOC552074	pairwise	lac	0.404947373815	0.295531604186	0.556047468126
13773	Dmel\\CG2794	LOC412233	pairfail	lac	0.493532494497	0.448232023379	0.829175604931
13781	Sirt2	LOC409532	pairwise	lac	0.494655402419	0.305597549473	0.827291404138
14031	d	LOC727368	pairwise	lac	0.32425855398	0.167582196063	0.504570517575
14072	CG7388	LOC411670	pairfail	lac	0.554483733823	0.53539812902	0.771310512561
14242	NA	LOC409521	pairfail	alc	0.411627867908	0.45573469205	0.751721628387
14345	Q7JX95_DROME	LOC410990	pairwise	lac	0.671211169037	0.570139231712	0.84856449125
14736	muc	LOC100576646	pairwise	lac	0.200165495468	0.101310121079	0.334750534083
15157	Paip2	LOC552849	pairwise	alc	0.914143200419	0.946422034122	0.984421641205
15410	Ppat-Dpck	LOC552104	pairfail	lac	0.688883050008	0.45745911833	0.758223731494
15513	Mtr4	LOC551637	pairwise	alc	0.550617289508	0.57982923775	0.885260312373
15733	FBpp0086258	LOC410470	pairfail	lac	0.675761723265	0.358856057964	0.792219206451
15883	NA	LOC725318	pairfail	lac	0.508015705107	0.501036321728	0.773614891418
15988	CG14100-RA	LOC724247	pairwise	alc	0.212643906108	0.323851402456	0.622655164612
16101	U3-55K	LOC410879	pairfail	lac	0.635156839114	0.481164038317	0.855236277065
16561	Sec61alpha	Sec61alpha	pairfail	alc	0.46861041877	0.549442551658	0.88578092898
16724	142335_at	LOC409693	pairwise	alc	0.771445019033	0.824752280209	0.910983473042
16855	A2VEJ3_DROME	LOC727485	pairfail	lac	0.398895678586	0.370375549474	0.844206424811
16900	NA	LOC726347	pairfail	alc	0.109574513459	0.480620981765	0.757184274968
17044	sad	CYP315A1	pairfail	lac	0.434212384288	0.373378703212	0.662166990574
17174	CstF64	CstF-64	pairfail	lac	0.54794876365	0.264411413806	0.661376435461
17308	adp	LOC413547	pairfail	alc	0.501510552009	0.521975273365	0.85845413187
17577	Dmel\\CG8032	LOC726801	pairwise	alc	0.258380683691	0.406265223394	0.765625967948
17709	SIFaR	A9X454_APIME;SIFR	pairfail	alc	0.339154059629	0.381428484968	0.899941334905
17774	GLE1	LOC412950	pairwise	alc	0.663718824907	0.76042446	0.935586252164
17948	NA	100578418	pairfail	alc	0.278853660907	0.395340130984	0.607005433877
17955	NA	NA	pairfail	alc	0.531938434505	0.598585666154	0.766648592402
18001	anon-WO0118547.337	LOC413244	pairwise	lac	0.560466324214	0.444580388963	0.70401827593
18148	mEFTu2	NA	pairfail	lac	0.764754741078	0.72115936705	0.877504314979
19278	NA	CPF2	pairfail	acl	0.469330433302	0.75573367307	0.72200860587
