OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
11279	NA	LOC409852	pairfail	lac	0.427562351742	0.351766117786	0.660802316151
11451	Dmel\\CG6414	LOC408395	pairfail	alc	0.635840838048	0.682918069261	0.760787976865
11552	NA	LOC410867	pairfail	lac	0.443973693793	0.305076186297	0.553811236894
11751	AdamTS-A	LOC412091	pairwise	lca	0.771091838876	0.331121036531	0.573256957408
11919	Dmel\\CG9527	LOC412020	pairfail	lca	0.670666259939	0.47562709201	0.616807623744
11926	NA	MED18	pairwise	lac	0.780161982548	0.630003978553	0.893992362116
12010	Sec24CD	LOC409439	pairwise	lac	0.66167771731	0.554864529656	0.731585405762
12108	mTerf5	NA	pairfail	acl	0.60214469772	0.695745189668	0.66835231323
12358	twz	LOC411214	pairwise	lac	0.481084031045	0.457698541538	0.855837597678
12677	kcc	LOC411113	pairwise	alc	0.439587067623	0.464638179474	0.822643751212
12819	NA	LOC413738	pairwise	lac	0.71298542784	0.520056004889	0.875412856959
12830	NA	NA	pairwise	lac	0.713013514325	0.475088545361	0.810993754996
13012	Rop	LOC412924	pairfail	alc	0.621571436369	0.758800267912	0.883767448223
13024	anon-WO0140519.238	LOC102655282	pairwise	lca	0.794998695807	0.490613940957	0.703797895486
13126	NA	LOC551782	pairfail	lac	0.76478173873	0.755777204024	0.8767727364
13161	NA	LOC551877	pairfail	alc	0.752830467647	0.808197924977	0.857500080394
13537	FBpp0100147	LOC724826	pairfail	alc	0.310878498733	0.725707095486	0.910671240357
13667	NA	LOC100578356	pairfail	alc	0.69194111363	0.756209801859	0.907957050247
13783	FBpp0077172	LOC550885	pairfail	alc	0.497580046601	0.716950229953	0.814940141484
13900	l(2)k01209	LOC408305	pairfail	lca	0.705380059092	0.308487384084	0.643522882872
13910	Rab10	Rab10	pairfail	lca	0.706824174755	0.365658645062	0.598392768689
13987	NA	LOC410034	pairfail	alc	0.373258235777	0.753695133937	0.88334651525
14019	C1GalTA	LOC409263	pairwise	alc	0.611039448155	0.613196460656	0.837757968065
14038	Prip	LOC410915	pairfail	lac	0.728205636879	0.54780070569	0.804725938617
14181	Q7JYQ4_DROME	LOC406118	pairwise	alc	0.0272524126001	0.229027753191	0.503427576627
14373	CG15744-RA	LOC552108	pairfail	lac	0.761454994846	0.528344439117	0.78069297175
14485	sit	LOC551938	pairfail	alc	0.346197733803	0.42133126284	0.690982208896
14584	G8HS56_DROME	Pkc	pairfail	lac	0.382653205965	0.325267060738	0.716302418396
14674	NA	LOC552612	pairfail	lac	0.643212941261	0.60882903047	0.783230684489
14755	Dmel\\CG14721	LOC727520	pairwise	lac	0.837097551343	0.719558835828	0.87441065524
14777	Tim22	LOC100576422	pairfail	lac	0.662112468779	0.593503364656	0.7614776227
14869	CdGAPr	LOC552265	pairfail	lac	0.659530006826	0.41883174795	0.740879005699
14899	IntS1	LOC411469	pairwise	lac	0.541019429222	0.338471214538	0.687667685423
14923	Dmel\\CG2837	LOC726864	pairfail	alc	0.234206330705	0.430733302482	0.693814530742
14947	NA	LOC551314	pairfail	alc	0.463638109058	0.712180875756	0.84485573426
15107	BCAS2	Bcas2	pairfail	alc	0.297926822878	0.488112139464	0.752969632102
15340	Dmel\\CG6013	LOC410897	pairfail	lac	0.615458416415	0.405126539515	0.650126925475
15348	salm	LOC551803	pairwise	lac	0.6074829245	0.555019619991	0.776300986646
15350	NA	LOC725720	pairwise	lac	0.767382711774	0.715449907581	0.912114008055
15459	PIP5K59B	LOC724991	pairfail	alc	0.376850085897	0.723246534468	0.841418022617
15468	Dmel\\CG17493	Cetn2	pairfail	alc	0.813488893771	0.837836986139	0.942114723774
15618	FBpp0290568	LOC724548	pairfail	lac	0.730778286914	0.588923029315	0.768380856764
15629	NA	LOC409963	pairfail	lac	0.637127976183	0.477615096141	0.705048662242
15827	foi	LOC552697	pairwise	lac	0.891695249546	0.884735022064	0.950661006221
15899	NA	NA	pairwise	lac	0.664687795748	0.566037954537	0.81643934793
16251	FKBP59	FKBP59	pairfail	alc	0.58371727609	0.774995884799	0.887032673762
16262	UQCR-Q	LOC726747	pairfail	lac	0.820371168472	0.685839951235	0.884056016754
16327	NA	LOC102655100	pairfail	alc	0.755145900121	0.841065871777	0.936993683562
17107	kri	LOC551948	pairfail	alc	0.646937626279	0.832741944109	0.931779776203
17157	NA	LOC100578151	pairwise	alc	0.313723048914	0.666135005648	0.861517547056
17195	NA	LOC408818	pairwise	alc	0.339282779696	0.429924754195	0.690964095067
17298	Rab3	Rab3	pairwise	alc	0.563631829519	0.629053980716	0.782786445675
17808	NA	NA	pairfail	alc	0.813300203417	0.837982873421	0.924385109259
17868	NA	LOC100578423	pairfail	lac	0.448941940412	0.438166550009	0.880271398891
18158	NA	NA	pairfail	alc	0.250932686592	0.401739031888	0.860675136101
18389	4E-T	LOC727230	pairwise	alc	0.28564503858	0.571712863908	0.776837873501
18539	NA	LOC725515	pairfail	lca	0.678269710208	0.504012418394	0.667196759232
19084	NA	NA	pairfail	lca	0.595017268239	0.345074885973	0.472147651292
