OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
11329	YME1L	LOC409178	pairfail	alc	0.563966256346	0.608277241953	0.661001289642
11839	Rbbp5	LOC410855	pairwise	lac	0.782947703618	0.474155592221	0.799060481481
12067	SmydA-8	LOC726471	pairwise	lac	0.521437995968	0.300245176057	0.664421924854
12108	mTerf5	NA	pairfail	lac	0.512102025815	0.430441106055	0.521722047797
12358	twz	LOC411214	pairfail	lac	0.54930895403	0.417948659578	0.717833501445
12387	NA	LOC726515	pairfail	lac	0.776033451042	0.690010405206	0.811960274794
13012	Rop	LOC412924	pairfail	alc	0.637754206473	0.680177009411	0.829537599932
13286	side-IV	LOC412858	pairfail	alc	0.451232183071	0.742126452659	0.906469230234
13316	CG15531	LOC727333	pairwise	lac	0.623831496382	0.267491561511	0.650989360652
13322	mRpL13	mRpL13	pairfail	lac	0.646276498353	0.627564610749	0.797651219542
13450	Ankle2	LOC100577386	pairwise	lca	0.669339415255	0.158506926338	0.562726039784
13457	bmm	LOC551055	pairfail	lca	0.661087923874	0.198865178382	0.512947182285
13537	FBpp0100147	LOC724826	pairfail	alc	0.37174910677	0.555499988653	0.799809602067
13666	NA	LOC100577670	pairwise	lac	0.492432944075	0.480514375741	0.747379821143
13762	Tap42	LOC102656107	pairfail	lac	0.344097145646	0.221906600598	0.490191386529
13841	Hsl	LOC413702	pairfail	alc	0.601355054896	0.722306708157	0.805580378339
13884	mtRNApol	NA	pairfail	lac	0.867157354357	0.834577282886	0.920130894094
13900	l(2)k01209	LOC408305	pairfail	lca	0.700852643395	0.411806351297	0.639134564374
13956	NA	LOC100577004	pairwise	lac	0.826609894016	0.738854404822	0.851857539817
14019	C1GalTA	LOC409263	pairwise	alc	0.383504633568	0.427901182692	0.721352848528
14038	Prip	LOC410915	pairfail	lca	0.812691768936	0.612876926709	0.775314012426
14383	Adat1	adat	pairfail	lac	0.46645762445	0.392634728078	0.613653537236
14584	G8HS56_DROME	Pkc	pairfail	lac	0.337178889633	0.305189405306	0.694484221412
14717	mlt	LOC552804	pairfail	lac	0.326939054874	0.278930378109	0.573218462448
14869	CdGAPr	LOC552265	pairfail	lac	0.448084725703	0.33989920092	0.760397543759
14873	Mcr	TEPA	pairfail	lac	0.439882103815	0.430964072285	0.739110491698
14899	IntS1	LOC411469	pairwise	lac	0.513920802221	0.458902836438	0.635377633318
14923	Dmel\\CG2837	LOC726864	pairfail	alc	0.188086488066	0.419377797428	0.635795881759
14998	CG7706-RA	LOC412637	pairfail	lca	0.711935516904	0.281866664512	0.629020955836
15081	Dmel\\CG9990	LOC409666	pairfail	lac	0.415742000932	0.375879953328	0.797329988563
15132	ACOX1_DROME	LOC552757	pairfail	lac	0.71313498201	0.700706179388	0.831541951412
15275	l(2)09851	LOC726110	pairwise	lac	0.847406249225	0.695848154698	0.885736376606
15316	NA	LOC724647	pairwise	lac	0.732343737741	0.699573313686	0.795660962177
15629	NA	LOC409963	pairfail	lac	0.594274666833	0.459604551841	0.711422910902
15793	Dmel\\CG12502	Sans	pairfail	alc	0.630711106036	0.682171505685	0.847988611051
16096	FBpp0079565	LOC552206	pairfail	lca	0.987239582987	0.811675379438	0.916505017135
16246	CG11551-RA	LOC725058	pairfail	lac	0.637261861909	0.565915584801	0.720285805937
16509	NA	LOC413984	pairfail	alc	0.503259598214	0.669987677983	0.825287117876
16515	NA	LOC100578836	pairfail	alc	0.375182310043	0.66984177434	0.824715101159
16864	NA	NA	pairfail	alc	0.515451014053	0.648568610336	0.870517188938
17107	kri	LOC551948	pairfail	alc	0.51359896709	0.780980009529	0.921668666082
17175	NA	LOC725701	pairfail	lca	0.609731204211	0.274211896346	0.467856703812
17362	san	LOC724486	pairwise	lac	0.813449658749	0.651813687382	0.832691306584
17659	NA	NA	pairwise	lac	0.635069018367	0.543811124269	0.726304353683
17692	NA	NA	pairfail	lac	0.725891182327	0.630541094152	0.872672480697
17868	NA	LOC100578423	pairwise	alc	0.382005131568	0.447017450098	0.863650147933
17937	Dmel\\CG15602	LOC552088	pairfail	alc	0.129595601471	0.595565423528	0.779893781287
18019	Psi	LOC552294	pairfail	alc	0.653071723825	0.677602367302	0.891639806024
18158	NA	NA	pairfail	alc	0.295847554046	0.395509807282	0.775754687693
19598	NA	LOC100576886	pairfail	lca	0.545107744203	0.362883858918	0.506606393932
