OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
11738	CHORD	LOC727326	pairfail	lca	0.760344327505	0.307762120974	0.633542196679
11783	NA	LOC411264	pairfail	alc	0.420253677279	0.434704874869	0.665205538403
12083	NA	NA	pairfail	alc	0.425337547661	0.499993488662	0.762024126546
12305	UGP	LOC412069	pairfail	alc	0.446085004521	0.569691528889	0.651094876811
12356	NA	NA	pairfail	lac	0.320079989232	0.205433738333	0.69688354687
12714	NA	LOC409818	pairfail	lac	0.922434727417	0.920950708973	0.959999983363
12721	TMEM216	LOC102656287	pairwise	lac	0.396156084702	0.363037802269	0.640707369904
12784	NA	Ripalpha	pairfail	alc	0.522245154832	0.562477045326	0.771848725987
13189	U692_DROME	LOC551982	pairwise	lac	0.487425869041	0.46670020371	0.872809740115
13229	NA	NA	pairfail	lac	0.397962548921	0.219560302646	0.586690120328
13238	dzy	LOC408810	pairfail	lca	0.834177767671	0.516506710114	0.774887836451
13301	A0A1B2AK53_DROME	LOC725705	pairfail	lac	0.617383376756	0.495939438229	0.750085795744
13387	SP1173	LOC410041	pairfail	lac	0.338405378466	0.23534464592	0.618356925931
13707	rec	LOC412034	pairfail	lac	0.431595717512	0.38857416215	0.672177993064
13826	NA	LOC726241	pairfail	lac	0.436600482097	0.386279423432	0.657431544623
13996	Dgkepsilon	LOC551722	pairwise	lca	0.836674609653	0.354223563132	0.704935521092
14174	FBpp0100157	LOC408595	pairwise	alc	0.197163802588	0.431291471386	0.865030976985
14409	Fdh	Fdh	pairfail	alc	0.438732698584	0.487732729594	0.786676593606
14417	l(3)76BDr	LOC100577595	pairfail	alc	0.381294167809	0.46921862838	0.786703133752
14638	RhoGAP19D	LOC408333	pairwise	alc	0.232142862139	0.400240191917	0.641859176989
14796	RpS26	RpS26	pairfail	lca	0.616009594584	0.220443684486	0.356314814958
14913	rictor	LOC413223	pairfail	alc	0.392733700083	0.396287531387	0.687869293524
14934	MED7	MED7	pairfail	lac	0.431800905918	0.306143542056	0.545141552211
14981	NA	LOC409467	pairfail	lac	0.534828222183	0.470658123038	0.786904633147
15379	NA	LOC102654496	pairfail	alc	0.458970855513	0.728913962869	0.900712915447
15688	NA	LOC100578321	pairfail	alc	0.377190548838	0.420016028163	0.699423777627
15690	sing	LOC726677	pairwise	lca	0.874433021348	0.533500611379	0.809271607007
15985	CG12014-RA	LOC100578406	pairfail	lac	0.429512979351	0.322201933273	0.611629748762
16063	ergic53	LOC550798	pairwise	lac	0.358242219402	0.258087234131	0.636214268056
16278	sals	NA	pairfail	alc	0.269654132838	0.524528795756	0.770247709857
16493	NA	LOC107965773	pairfail	alc	0.366824117056	0.522115935381	0.76635218862
17048	NA	NA	pairwise	alc	0.132795736193	0.572943612366	0.86061957169
17186	NA	LOC413684	pairfail	alc	0.0952096102365	0.150224785782	0.55266635198
17287	Pp2A-29B	LOC726088	pairfail	lac	0.346547201334	0.307634435911	0.834156069233
17456	NA	NA	pairwise	alc	0.537758401237	0.893275767344	0.963708285433
17550	Cht6	LOC409759	pairfail	lac	0.623209232948	0.538114066914	0.768416050146
17700	NA	NA	pairfail	lac	0.353695650922	0.223628562624	0.615823653327
18014	anon-WO0170980.49	LOC100578696	pairfail	alc	0.350365681542	0.566269884901	0.782903319264
18045	1504	LOC726572	pairwise	lac	0.299002748176	0.163655143446	0.414751526327
18591	NA	LOC724421	pairfail	alc	0.0641419484922	0.499929457751	0.790541306126
18714	NA	LOC551428	pairwise	lac	0.469535375654	0.436277946939	0.88278732175
18734	Q9W114_DROME	LOC725357	pairwise	alc	0.431012037008	0.447059299626	0.716558690637
18755	NA	LOC102656719	pairfail	alc	0.406479366638	0.680169196548	0.756799668629
18861	Obp59a	NA	pairfail	lac	0.66153845374	0.523029722116	0.898956489063
18897	Efhc1.2	LOC412641	pairfail	lac	0.150812424372	0.138264540098	0.54089462621
19237	NA	LOC726611	pairfail	lac	0.319908798009	0.0611587191238	0.601415624259
