OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
10874	NA	LOC726412	pairfail	alc	0.271763061178	0.378826817078	0.559927277623
11770	pico	LOC100578818	pairfail	lac	0.688407339999	0.224656231953	0.774368902017
12228	A1ZBW6_DROME	LOC408439	pairwise	alc	0.171361390145	0.397431908282	0.782023601008
12301	NA	LOC413029	pairfail	alc	0.660687917277	0.715239519522	0.874148331052
12863	Taf2	Taf2	pairwise	alc	0.0773089049181	0.282088731519	0.632097153874
13260	CG9095	LOC411888	pairfail	alc	0.399933494409	0.464553765231	0.742672702487
13365	Dmel\\CG16952	LOC411991	pairfail	alc	0.256616924593	0.412114896761	0.62907345116
13518	MESK2	LOC413005	pairfail	lac	0.55599719143	0.359350262587	0.651231881948
13746	NA	NA	pairwise	lac	0.800915061194	0.638146384752	0.842751133685
13843	CG30022	LOC410023	pairfail	alc	0.779084627821	0.832428980684	0.897861256319
13844	su(r)	LOC410207	pairwise	lac	0.642882936765	0.345635655029	0.675994820756
13908	NA	NA	pairwise	lac	0.914538078834	0.871452082284	0.930528487428
14017	NA	LOC551586	pairfail	lca	0.687295386471	0.323892461299	0.62748830808
14055	FBpp0311171	NA	pairfail	lac	0.58238207977	0.35729373347	0.634066236127
14161	Hen1	LOC408762	pairfail	lac	0.373624625587	0.292075122551	0.556058764616
14198	HBS1	LOC551269	pairwise	alc	0.200959342054	0.213273085023	0.544237824021
14259	Dmel\\CG8507	LOC411533	pairfail	lac	0.478160165546	0.195974238329	0.616314238267
14771	tai	LOC410637	pairfail	lac	0.411958910881	0.343941931403	0.570778098278
14817	Dmel\\CG10011	NA	pairfail	alc	0.62837528537	0.733450921978	0.943930124576
15044	NA	NA	pairfail	lac	0.574524946323	0.489563140547	0.76738368927
15113	NHP2	LOC552781	pairfail	alc	0.592416012241	0.651868736934	0.896929703652
15124	Rh2	Lop1;OPSD_APIME	pairfail	alc	0.29983235149	0.346401314008	0.660055638634
15224	NA	LOC411720	pairfail	alc	0.306601677069	0.4496297977	0.662004490509
15254	NA	NA	pairfail	lac	0.277068045522	0.261278271768	0.522277687383
15284	NA	MED31	pairfail	lac	0.6565606153	0.529417314605	0.733532444301
15306	velo	LOC726735	pairfail	alc	0.0157962771152	0.375763310956	0.652078779776
15730	TTLL3A	LOC410428	pairwise	alc	0.54914813146	0.620330648849	0.817912656554
16087	Tango1	LOC412103	pairfail	alc	0.284715631372	0.382291447281	0.718381978868
16232	NA	NA	pairwise	lac	0.389605567048	0.273907590592	0.604516442017
16256	Q7K2B1_DROME	LOC550664	pairwise	lac	0.440239587657	0.354716717871	0.62360110308
16264	NA	LOC100578437	pairwise	lac	0.715657797658	0.5532531844	0.779569960226
16329	FBpp0422976	LOC410882	pairfail	lca	0.948314034345	0.883137917809	0.933533346858
16388	Rfx	LOC411674	pairfail	lac	0.525904523595	0.409230926391	0.756213342861
16544	dCCS1	LOC411698	pairfail	alc	0.498108942214	0.523565574058	0.729404265105
16918	sxc	LOC551425	pairwise	lac	0.3827480694	0.21205147427	0.492080965404
17308	adp	LOC413547	pairfail	alc	0.0730715774657	0.240116897019	0.566075665524
17608	Dmel\\CG4332	LOC726579	pairfail	alc	0.384258332796	0.480069451838	0.800848293664
18435	NaPi-T	NA	pairwise	lac	0.288888804182	0.214974244256	0.646376741089
18643	sens	NA	pairfail	alc	0.295325224532	0.410667465628	0.755059190068
18751	Lip4	LOC102654952	pairfail	alc	0.468050223882	0.486156633206	0.812774155399
19325	Hr78	NA	pairfail	alc	0.324138421842	0.405356321601	0.680851875949
