OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
11065	NA	LOC725335	pairfail	lca	0.524738338975	0.291417850114	0.447308709732
11791	NA	LOC100577220	pairfail	alc	0.38451832906	0.616239632028	0.873624834354
11836	NA	LOC552509	pairfail	alc	0.542395254079	0.544559720331	0.753006774267
11901	Dmel\\CG6574	LOC412431	pairwise	lac	0.660361565619	0.553229144571	0.854817558354
11977	NA	LOC551605	pairwise	alc	0.511106379249	0.541667599196	0.725182494152
11999	MED4	MED4	pairwise	lac	0.684246789673	0.434805518936	0.693613232021
12172	ZnT63C	LOC552634	pairfail	alc	0.47016954916	0.539417288928	0.694321931638
12178	NA	NA	pairfail	lac	0.306919146794	0.264199384402	0.649586887292
12385	eRF1	LOC725555	pairwise	alc	0.226337346273	0.726528874742	0.882478818131
12413	Rat1	LOC408840	pairfail	lca	0.850863497668	0.505160110124	0.822807342786
12427	ASND1_DROME	LOC552710	pairfail	alc	0.574770294901	0.628415022903	0.875061713427
12528	NA	LOC411665	pairfail	lac	0.496186551702	0.304808239465	0.660871533252
12616	NA	LOC411091	pairwise	alc	0.44385618059	0.612926888366	0.896066609644
12673	Fic	LOC409726	pairwise	alc	0.377535675464	0.4474990899	0.621569733007
12707	CG14367-RA	LOC100576859	pairfail	lac	0.62559841205	0.413462147236	0.77651241021
12906	E1JH71_DROME	LOC552510	pairwise	alc	0.307895369009	0.38856242539	0.653193439188
13140	NA	LOC100577988	pairwise	lac	0.744167180816	0.685848726921	0.81613506233
13162	Sap30	Sap30	pairwise	alc	0.44864459172	0.47691223364	0.747425892405
13253	InR	LOC411297	pairfail	lac	0.420271903351	0.262495412456	0.619177841909
13334	Pdxk	LOC552663	pairwise	lac	0.689917326994	0.538954742025	0.784140987403
13499	Cda4	Cda4	pairwise	alc	0.279278395854	0.306856578138	0.75261751933
13505	DopEcR	DopEcR	pairwise	lac	0.528252259579	0.437174693888	0.636556239067
13524	Q7K264_DROME	LOC409593	pairfail	lac	0.636732978225	0.530661461043	0.670179408257
13529	NA	LOC100576669	pairfail	lac	0.772887388701	0.739889179107	0.864485636179
13606	NA	LOC726418	pairfail	alc	0.576314087977	0.65481371488	0.822679248817
13771	Hsf	Hsf	pairfail	lca	0.655783054761	0.389147153618	0.640526336325
13930	Tip60	Tip60	pairwise	lac	0.839823299213	0.634708683879	0.853214524639
14070	thoc5	LOC412584	pairwise	alc	0.502659231283	0.534324328363	0.794273347183
14230	klu	LOC100577692	pairfail	alc	0.143506085607	0.223944189475	0.580245838911
14335	shu	NA	pairwise	lac	0.419259456886	0.267777803492	0.677654378778
14342	NA	PIH1D1	pairwise	alc	0.282289224955	0.335112469488	0.63039057645
14452	NA	Fstl5	pairfail	alc	0.334257414663	0.373894453104	0.640465628648
14754	Vha100-2	LOC412810	pairfail	alc	0.386773500277	0.647937278243	0.800228134645
14849	Dmel\\CG1764	LOC552121	pairwise	lac	0.789137404434	0.52057518327	0.842121490873
14997	mRpL20	NA	pairfail	alc	0.24675593547	0.413407291066	0.635169619968
15119	SF2	LOC410040	pairfail	lac	0.522287447904	0.405528215263	0.652792410297
15364	wda	LOC725044	pairfail	lca	0.871329189855	0.475357004893	0.86001922471
15402	Dmel\\CG10050	LOC411215	pairfail	lac	0.488368344915	0.449928931414	0.680985091903
15409	NA	LOC100577076	pairfail	lac	0.419074295902	0.266079079893	0.602128417077
15411	UQCR-C1	LOC410022	pairwise	alc	0.535028780765	0.586178033561	0.69551805347
15454	al	LOC552251	pairfail	lac	0.363802938271	0.317382122268	0.60569727789
15535	Dmel\\CG14543	LOC724413	pairwise	alc	0.651290960637	0.807505246137	0.930850470221
15574	LanB2	LOC409474	pairfail	alc	0.397941655009	0.55282197071	0.835910224039
15629	NA	LOC409963	pairwise	lac	0.267843168501	0.107454716568	0.481795503607
15631	NA	LOC726599	pairfail	lac	0.629827831028	0.454801009508	0.707967800733
15661	Dhfr	Dhfr	pairfail	alc	0.323804046828	0.343617914569	0.617188463833
15761	NA	LOC725583	pairfail	lac	0.729552009771	0.578151572542	0.756783548337
15762	A0A1B2AK96_DROME	LOC410494	pairfail	lac	0.7296143392	0.521970283095	0.75759754055
15963	NA	LOC100576195	pairwise	lac	0.576206663221	0.36015230743	0.589614914302
15975	A1Z9F4_DROME	LOC408470	pairfail	alc	0.276092213116	0.336454069224	0.712652824124
16076	CrebA	LOC100576912	pairfail	alc	0.360455838643	0.450152074394	0.79374208225
16166	vib	vib	pairwise	alc	0.45920370537	0.686751741885	0.933462135746
16263	Fim	LOC408694	pairfail	lac	0.319581484802	0.214656568786	0.654186439577
16494	NA	LOC411960	pairfail	lac	0.757411542651	0.539069871392	0.806073270976
16559	NA	LOC100576401	pairfail	alc	0.465492908299	0.756850329405	0.914409265822
16571	Alh	LOC726587	pairfail	alc	0.535642701325	0.75637715393	0.914285689185
16750	sog	LOC410035	pairwise	lac	0.553222492341	0.194866076807	0.611204060515
16760	A0A1B2AKD0_DROME	LOC102656136	pairwise	alc	0.603334933579	0.641555476037	0.806134127155
16762	Mbs	LOC726541	pairwise	alc	0.458450860835	0.646456860841	0.80264996698
16772	Neos	LOC551309	pairwise	lac	0.667455822733	0.640360180369	0.802630042221
17065	mtacp1-RA	LOC102654169	pairfail	lca	0.590825717545	0.283357585477	0.561500981012
17128	NA	LOC409045	pairwise	lac	0.639982671783	0.632110392944	0.817140556275
17275	Dmel\\CG12237	LOC725365	pairfail	alc	0.57495210315	0.70923668268	0.863877129932
17393	PTER_DROME	LOC411691	pairwise	lac	0.514442574121	0.457779015767	0.715075012885
17664	gammaTub23C	TUBG1	pairfail	lac	0.646821203302	0.501037961888	0.700389359893
17777	Dnz1	LOC552426	pairfail	alc	0.503173601803	0.639619935502	0.677430026297
18146	Ilk	LOC413354	pairwise	alc	0.549969456182	0.591769330417	0.656784810227
18174	Syx17	Syx17	pairfail	alc	0.366075896808	0.472869179167	0.82483805457
19208	NA	NA	pairfail	alc	0.0	0.465617532201	0.799963003687
19325	Hr78	NA	pairfail	alc	0.392672124621	0.593437480356	0.729269966882
