OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
11180	eys	LOC726433	pairfail	alc	0.0750452079567	0.301079261074	0.595817303611
11398	Dmel\\CG13293	LOC408910	pairfail	alc	0.093048461371	0.151242153876	0.618691917017
11495	Ndae1	LOC409792	pairwise	lac	0.306814026577	0.170854926928	0.52661354887
11663	holn1	LOC551827	pairwise	lca	0.788968695628	0.122642069037	0.527716062916
11664	Mondo	LOC410953	pairwise	alc	0.362045053113	0.41860894444	0.880279135975
11675	Dmel\\CG32683	LOC551043	pairfail	lac	0.499917022493	0.41524193559	0.5541575153
11712	Cen	LOC408723	pairfail	lca	0.80923261427	0.258768127128	0.659759627094
11895	LUBEL	LOC410237	pairfail	alc	0.266455831733	0.473518017945	0.709679356662
11907	ZC3H3	LOC727272	pairwise	lac	0.585223267484	0.351247255588	0.766077269692
11912	BCL7-like	LOC410033	pairfail	alc	0.612525851714	0.638492978115	0.803357021869
12020	Ino80	LOC410352	pairfail	lac	0.626932084948	0.431133610363	0.761637711303
12059	RpL36	RpL36	pairwise	alc	0.44887039275	0.682611010374	0.909211573543
12077	BcDNA	SCR-B5	pairfail	lac	0.385604915757	0.179726222478	0.749494616909
12105	NA	LOC100577122	pairfail	alc	0.23511422021	0.48671471884	0.798214983654
12121	Dmel\\CG32549	LOC551770	pairfail	lca	0.825760490463	0.485009948535	0.67278519236
12225	EST:LP08211	LOC411452	pairwise	lac	0.538651032524	0.279632929959	0.580337049509
12397	C901	LOC411317	pairfail	lac	0.345839848507	0.279062386037	0.627966471879
12435	DmRH26	LOC411450	pairfail	alc	0.49722991345	0.631101240784	0.899212480861
12477	CG12950-RA	LOC411078	pairfail	alc	0.560662930483	0.5762716622	0.819631728467
12531	FBpp0075077	LOC552414	pairfail	lac	0.600867024681	0.547668469306	0.759702780155
12604	Trpml	TRPML	pairwise	lac	0.341677756941	0.340833102386	0.672404359121
12815	IA-2	LOC551375	pairfail	lac	0.502987796843	0.288838710069	0.640340328959
