OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
11253	anon-WO0170980.40	LOC552761	pairfail	lac	0.58726232375	0.515846017393	0.795933568049
11327	CG1887	SCR-B2	pairfail	alc	0.211849598481	0.370529267257	0.607475976349
11467	Eip93F	Mblk-1	pairwise	alc	0.073262132284	0.683799561314	0.788443345407
11470	Dmel\\CG42272	LOC551525	pairfail	lac	0.588846409433	0.553774348735	0.662948973996
11572	NA	LOC726625	pairfail	lca	0.517860550072	0.28161718121	0.46933780911
12070	NA	LOC725708	pairfail	alc	0.214804533716	0.414888639478	0.702551554183
12628	Q8MR08_DROME	LOC412543	pairwise	alc	0.701781878441	0.77733705088	0.934326373791
12637	RpA-70	LOC725934	pairwise	alc	0.581342114712	0.827538291217	0.896853788019
12675	Syt14	LOC412965	pairfail	lac	0.477611612055	0.358456991074	0.563919628186
12803	CG6704-RA	LOC411376	pairwise	lac	0.775562934031	0.471063471544	0.892668728537
12882	mtm	MTMR2	pairwise	alc	0.509674629732	0.802234237148	0.91826833996
13258	sv	NA	pairwise	lac	0.74912231391	0.352618761689	0.8800968954
13318	Dmel\\CG9804	LOC726239	pairfail	lac	0.454477368022	0.290250543787	0.555597961269
13564	Pgant35A	LOC552496	pairfail	lac	0.863746823044	0.507910241069	0.927159647446
13572	FBpp0089123	LOC724816	pairfail	alc	0.528331279286	0.555072793679	0.90006315241
14097	mamo	LOC102654975	pairwise	alc	0.604250973746	0.729763847257	0.813050476086
14284	Q29QX9_DROME	RpL36A	pairwise	lac	0.816295621801	0.808106778508	0.898363972134
14285	Tnpo-SR	LOC726159	pairwise	alc	0.557370724659	0.808702322671	0.898496441814
14620	NA	RnpS1	pairfail	alc	0.378940335226	0.616150650151	0.728923970702
14698	FBpp0291165	LOC410317	pairfail	lac	0.723304973102	0.580774841587	0.783502425145
14699	Dmel\\CG5958	LOC552447	pairwise	lac	0.615602053589	0.526541771743	0.73319708238
14759	A0A0B4LFU6_DROME	LOC409814	pairwise	lac	0.336263752671	0.316295892943	0.63804485747
14834	Tektin-A	LOC408558	pairwise	alc	0.635997536144	0.655514348456	0.7978617664
14987	FBpp0080265	LOC412455	pairwise	alc	0.345528818084	0.422523593691	0.818099760351
15051	anon-WO0140519.182	LOC552836	pairfail	lac	0.782354014992	0.673441577182	0.797083236288
15084	pinta	LOC100576855	pairfail	alc	0.343918426899	0.702429863537	0.848285260412
15388	Pal1	LOC408568	pairwise	lac	0.57127798886	0.3714255441	0.769976888974
15514	SsRbeta	SsRbeta	pairfail	alc	0.593324007139	0.698844626734	0.826715822228
15916	NA	LOC107965485	pairwise	alc	0.755609935971	0.811869092876	0.944612403586
15930	BEST:LD29228	LOC100576814	pairfail	lac	0.665864400119	0.613222740453	0.761620495583
15970	run	NA	pairwise	alc	0.798550181477	0.871210510894	0.951277962133
16147	Treh	LOC410795	pairfail	alc	0.513362809226	0.687728211135	0.87355831614
16414	aralar1	LOC408967	pairfail	lac	0.57568214577	0.428862079714	0.772993556518
16712	Kdm4A	LOC726918	pairwise	lac	0.411830545865	0.278832248144	0.62365784852
16826	Usp12-46	LOC552660	pairfail	alc	0.132207115308	0.25941228318	0.600467517627
17316	a	LOC100577530	pairfail	lac	0.5308023621	0.472455477006	0.77752940087
17665	Dmel\\CG3756	LOC411510	pairfail	alc	0.0352504967291	0.19590556153	0.599515218607
17915	NA	LOC100577387	pairfail	alc	0.440821997038	0.578416684001	0.809844145624
17924	A1Z7X3_DROME	LOC102653795	pairfail	alc	0.541000965317	0.754934875635	0.855575682471
18313	NA	NA	pairfail	lac	0.376090813322	0.193065081879	0.553243518936
18719	NA	NA	pairwise	lac	0.85738633141	0.436459204205	0.950218855544
18979	NA	LOC551774	pairwise	alc	0.25253164557	0.807480991052	0.898338052495
19087	NA	Obp2	pairfail	alc	0.63881970501	0.645659006043	0.674665662052
