OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
10817	btsz	LOC408337	pairfail	lac	0.309508189611	0.247806546263	0.550448744534
11308	spen	LOC412243	pairfail	alc	0.244469649912	0.39115622357	0.686211667332
11346	Dim1	LOC551974	pairwise	lac	0.621296695716	0.448888456707	0.699217778562
11785	Tsf2	Tsf2	pairwise	alc	0.321789532808	0.388409128917	0.702159944798
12679	NA	LOC100577941	pairwise	lca	0.787351457024	0.412887889767	0.787235154949
12767	thoc6	LOC725830	pairfail	alc	0.187628572819	0.254863879261	0.658270612231
12784	NA	Ripalpha	pairfail	lac	0.730690617796	0.716788876679	0.887182367576
12905	DENR	LOC552539	pairfail	alc	0.285997430056	0.476489609388	0.720344310459
12999	Arp5	Arp5	pairwise	alc	0.141389261894	0.198995093345	0.521935045127
13508	Hip14	LOC411148	pairwise	lca	0.730936496058	0.440886511045	0.668625302991
13781	Sirt2	LOC409532	pairwise	lac	0.572307510246	0.346617816215	0.667066048095
13917	NA	LOC413270	pairfail	alc	0.82371778271	0.840747309603	0.931819322409
13921	CG32333	LOC725046	pairfail	lac	0.588853361219	0.230187742893	0.681020829438
14014	Dmel\\CG9109	LOC552204	pairwise	lac	0.50740115705	0.195389944661	0.690834836614
14082	Dmel\\CG9356	LOC552288	pairfail	lac	0.448556195834	0.346125416644	0.57473809688
14220	Rrp42	LOC411836	pairfail	alc	0.112887502308	0.508038150092	0.700260649824
14227	Dmel\\CG7879	LOC100578631	pairfail	lac	0.708572467912	0.58698918748	0.802142130746
14548	Dmel\\CG12093	LOC408327	pairwise	alc	0.472851055242	0.475441981427	0.825803863761
14582	NA	LOC100578388	pairfail	lac	0.374374072497	0.127013749649	0.543888364142
14611	FBpp0088079	LOC411433	pairfail	alc	0.813140935246	0.827676436508	0.867524463112
14825	Dap160	LOC409554	pairfail	lac	0.39116583681	0.358130782298	0.639477920021
14880	Nct	nct	pairfail	lac	0.556841490995	0.430793104888	0.706399138083
14917	l(2)k14710	LOC551884	pairwise	alc	0.24313487731	0.417800610112	0.749169358949
15029	CG6166	LOC724865	pairwise	lac	0.528075553828	0.513698241766	0.765763161603
15058	Vps24	Vps24	pairfail	alc	0.31139578063	0.517418407233	0.672638743457
15265	Not11	LOC552434	pairfail	lac	0.759524494974	0.674362604632	0.903535443906
15422	ths	NA	pairfail	lac	0.543421100668	0.4523146367	0.746970474093
15581	NA	LOC100578020	pairfail	lac	0.50653213816	0.189385177782	0.525247014649
15867	Dmel\\CG11710	LOC102654890	pairfail	alc	0.32223079704	0.37602506498	0.680162800952
16151	Mkrn1	Mkrn1	pairwise	lac	0.377566536743	0.206190978221	0.475949119138
16159	woc	LOC552580	pairwise	lac	0.374574643234	0.226166110806	0.557427103601
16191	A0A1B2AKQ4_DROME	LOC725718	pairwise	alc	0.25420861753	0.374071729099	0.622099218351
16234	Ca-alpha1D	LOC100578899	pairwise	lac	0.478753368153	0.286047759502	0.696857373049
16347	dap	LOC102653940	pairwise	lac	0.646526527874	0.60236235833	0.813276920267
16399	Dmel\\CG4617	LOC409240	pairfail	lac	0.177281896104	0.156484843947	0.518194934461
16417	NA	Hdac3	pairwise	alc	0.315284650201	0.567581514021	0.787146018604
17078	nmd	LOC411858	pairfail	lac	0.487692790798	0.344550169489	0.674163504833
17192	NA	NA	pairfail	alc	0.285740347787	0.368343123289	0.645226841021
17195	NA	LOC408818	pairwise	alc	0.100995307964	0.227973842447	0.612474266441
17282	BcDNA:AT05246	LOC409291	pairfail	alc	0.286297466398	0.392841275672	0.594029400582
17379	tko	mRpS12	pairfail	alc	0.397079415226	0.435344348893	0.715563471762
17547	Grx5	Grx2	pairwise	alc	0.370163701805	0.373564228997	0.606744829957
17762	ATPsynB	LOC102654955	pairfail	alc	0.197397870048	0.251634894169	0.434623498005
17950	NA	LOC551891	pairfail	alc	0.0497778482536	0.605345933999	0.836213441794
18105	Indy	NA	pairfail	lac	0.462336723412	0.390141910974	0.687884546996
18277	Rpb8	LOC102655904	pairwise	alc	0.069048076464	0.253584973623	0.595713707118
18313	NA	NA	pairfail	alc	0.58651482219	0.644382751646	0.812939837302
18770	NA	LOC410298	pairfail	alc	0.190424625327	0.328081101107	0.564286964973
19032	Dmel\\CG7841	LOC409645	pairfail	lac	0.353382270078	0.226007219683	0.506098962631
