OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
11388	wde	LOC100577401	pairfail	acl	0.359802308156	0.790815565909	0.786026097671
11401	crb	LOC725591	pairwise	alc	0.407548144737	0.609121984215	0.799766107762
11575	Dmel\\CG18549	LOC552407	pairfail	lca	0.869291776248	0.712096841225	0.86856568157
11702	FBpp0289069	LOC409856	pairfail	alc	0.390838718137	0.461501715107	0.53334600601
11792	Q7JQT9_DROME	TBL3	pairfail	alc	0.396317540204	0.473672524862	0.671983451208
11876	Set1	LOC411985	pairwise	lac	0.848177665107	0.652519418454	0.878953037369
11877	UQCR-11L	LOC726316	pairwise	alc	0.569669209736	0.761720654253	0.87903265431
12108	mTerf5	NA	pairwise	lca	0.686477116744	0.590868466214	0.685462434387
12206	NA	LOC726392	pairfail	lac	0.212947280932	0.189372333603	0.509330195106
12233	NA	LOC413048	pairfail	lca	0.734165630088	0.404717898326	0.613327914897
12753	Tbh	TBh	pairfail	alc	0.305533725239	0.35566761463	0.646315891821
12794	CG8841	LOC550991	pairfail	alc	0.414573668428	0.633925560722	0.795808050719
12877	anon-WO0118547.182	LOC408759	pairfail	alc	0.359272103795	0.463754743722	0.750054237233
12893	Ret	LOC412667	pairfail	alc	0.150413202846	0.232482689255	0.69412511968
12934	Dmel\\CG31812	LOC100576366	pairfail	lac	0.666379444376	0.590495970152	0.71531347132
12960	NA	LOC414029	pairwise	alc	0.295908034893	0.378920088031	0.728483369101
13032	cta	LOC410906	pairwise	lac	0.583896233329	0.536916367114	0.720222422783
13036	Tl	Toll-1	pairfail	lac	0.493141744765	0.427171225504	0.75475545893
13095	cnk	LOC409249	pairwise	lac	0.68633149572	0.62514566284	0.785202564977
13138	FBpp0078390	Rga	pairwise	lac	0.831564522903	0.828048549734	0.912528172144
13145	Octbeta2R	NA	pairfail	lac	0.764519544629	0.510702126843	0.792292635137
13367	CG	LOC411252	pairfail	alc	0.696932023332	0.726810573841	0.914812758601
13418	Q6IDE2_DROME	LOC409769	pairfail	lac	0.373410459037	0.372499480389	0.860408183353
13440	Dmel\\CG12267	LOC411164	pairfail	lac	0.754780950108	0.595895152005	0.797421998558
13474	Vps35	LOC408796	pairwise	alc	0.593742892905	0.761251735157	0.92713797309
13496	WDY	LOC413900	pairfail	lac	0.86144510008	0.765898404606	0.880890199573
13500	BBS8	LOC727406	pairwise	alc	0.488067984815	0.734974805325	0.879127469594
13532	CG17494-RB	LOC413046	pairwise	lca	0.808990679422	0.501835686569	0.731667010222
13534	BEST:LD41878	LOC725173	pairwise	lca	0.809822801738	0.492616108722	0.746402430225
13542	FBpp0300338	LOC409292	pairwise	lca	0.944721201074	0.716718607437	0.862636768704
13630	Dmel\\CG6330	LOC411599	pairfail	lac	0.77666265276	0.486932937235	0.7876362203
13689	NA	LOC412797	pairwise	lac	0.55310506144	0.541039281729	0.783181646863
13713	A0A0B4LH25_DROME	LOC409283	pairfail	alc	0.483943534974	0.539317059473	0.717670829001
13774	IntS6	LOC411711	pairfail	alc	0.668713934872	0.703065390705	0.834393842716
13782	phr	phr	pairfail	alc	0.650537611016	0.702706512151	0.834537889354
13813	CG32737	LOC727163	pairfail	alc	0.46215364351	0.536801861654	0.772204880308
13860	ASPP	LOC102655479	pairfail	alc	0.206401490159	0.297999105241	0.545554750859
13963	Cdc27	LOC409522	pairwise	lac	0.82435441971	0.726095815862	0.955736050559
14194	hfw	LOC412164	pairwise	alc	0.513525226344	0.62364015139	0.784726896504
14496	Mtpalpha	LOC410325	pairfail	alc	0.382780818378	0.603703211739	0.912065079074
14773	unc-45	LOC412564	pairwise	lac	0.820301039288	0.705893247405	0.843177851922
14782	Cpsf73	LOC102653588	pairfail	alc	0.545756643403	0.630118904839	0.835113808337
14854	NA	LOC411714	pairwise	alc	0.532613880821	0.598822242712	0.861367026323
14858	SdhD	LOC725566	pairfail	lac	0.821589262077	0.809057785203	0.92326580556
15315	wap	LOC411901	pairwise	lac	0.789217862437	0.655881806237	0.893803125376
15465	NA	LOC412361	pairwise	lac	0.671634811912	0.634432776419	0.883689851983
15618	FBpp0290568	LOC724548	pairwise	lac	0.68800391065	0.473502428441	0.814733114493
15766	aurA	Stk6	pairfail	lca	0.847612636267	0.543793994567	0.764371473752
15820	RpL23	RpL23	pairwise	lca	0.812607599391	0.583103823938	0.810177365011
16077	Eaf6	LOC725186	pairwise	lca	0.719551997039	0.402537423814	0.651411943283
16212	mts	mts	pairfail	lac	0.843917185835	0.808842292547	0.929243666094
16302	Klc	LOC726991	pairfail	lca	0.588030913345	0.219410842489	0.536258412295
16335	Strip	LOC412331	pairwise	alc	0.496076436739	0.613566976347	0.786073707158
16560	NA	LOC726953	pairfail	lac	0.489237244312	0.3038638326	0.569346734081
16640	NA	LOC100576746	pairwise	alc	0.56100811801	0.624126995761	0.846673067317
16794	6PGL_DROME	LOC551785	pairwise	lac	0.744654811905	0.708899785799	0.84350421947
16820	hook	LOC412262	pairfail	lac	0.552583564188	0.542135762157	0.744781148343
17017	CG11505-RD	LOC411476	pairfail	lac	0.752514205777	0.65966757347	0.752794526883
17150	dpr4	NA	pairfail	lca	0.862644778837	0.639967704628	0.747606225129
17322	BcDNA:LP11469	NA	pairfail	alc	0.44698793288	0.682081186447	0.841089695126
17361	Su(P)	LOC726977	pairwise	lac	0.743150452159	0.562325805053	0.816141434019
17483	NA	LOC100577026	pairfail	lac	0.496606593261	0.355276272996	0.682278718256
17499	NA	LOC102655452	pairfail	lac	0.641927900641	0.461403462565	0.829823965657
17746	NA	LOC726718	pairfail	cla	0.677314040605	0.670138394572	0.664049154846
18007	ArgRS-m	LOC552307	pairwise	alc	0.610257044925	0.752344198492	0.878909550565
19482	NA	NA	pairwise	lac	0.385309614112	0.364902626827	0.714576672989
