OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
10986	ds	LOC408767	pairfail	alc	0.137182472764	0.655026114797	0.707923336485
11343	CycA	LOC102656846	pairfail	lca	0.596322980276	0.501246216738	0.586863820438
11347	Dmel\\CG14223	LOC551865	pairfail	alc	0.30181992308	0.424328912929	0.596812743747
11433	NA	LOC100576903	pairfail	alc	0.368410166859	0.556801119593	0.830681786976
11872	NA	LOC725749	pairfail	lac	0.50391310017	0.466651018847	0.763275003607
11929	NA	LOC100578714	pairfail	lac	0.540934085007	0.353012122954	0.705091073007
12001	Ddx1	Ddx1	pairfail	lac	0.504928964834	0.344783948176	0.793092024725
12173	NA	LOC413310	pairfail	lac	0.39256531675	0.257590209054	0.551909492249
12447	NA	NA	pairfail	alc	0.396111391419	0.564794476436	0.781272597315
12494	Atac2	LOC727511	pairfail	lca	0.95935331922	0.857330098597	0.90861071539
12602	FIGL1_DROME	LOC552806	pairfail	lac	0.631026318781	0.487439009788	0.716286665452
12623	Dmel\\CG8481	LOC725478	pairwise	alc	0.359915938695	0.468974342681	0.724439761071
12786	Dmel\\CG11857	LOC410094	pairwise	lac	0.490795537559	0.477208569737	0.671555033005
13016	CT9706	LOC726043	pairfail	alc	0.472418452402	0.544791163345	0.791996949326
13037	EMC1	LOC552077	pairwise	lac	0.653272684939	0.648043525073	0.838318113055
13163	NA	LOC100577231	pairwise	lca	0.654134107058	0.176258283186	0.539053443288
13164	ptc	LOC100576449	pairfail	alc	0.203400684081	0.438335054755	0.703408825159
13348	Dmel\\CG6073	LOC413192	pairfail	lac	0.702311622344	0.365804107218	0.705335142855
13430	FBpp0086640	RpI1	pairfail	lac	0.676762836247	0.511321531637	0.703730775167
13579	E8Z4Z6_DROME	LOC412279	pairfail	lac	0.25013563604	0.233354667956	0.435173590626
13595	Npc2b	LOC725038	pairfail	alc	0.228107349835	0.277319850875	0.577861726895
13704	CG8270-RA	LOC412629	pairwise	lac	0.626574409978	0.449059340134	0.704149829535
13706	Dmel\\CG1677	LOC409497	pairwise	lac	0.667821766767	0.61779565506	0.862294663775
13918	B5RJ22_DROME	GlcAT-I	pairfail	lca	0.964972037346	0.919538477716	0.957321846512
13953	Reps	LOC726273	pairwise	lac	0.905939007722	0.883457576337	0.947064523889
14006	Mes-4	LOC100577330	pairfail	lac	0.864920320731	0.764713800456	0.87183857926
14071	Zip88E	LOC412448	pairfail	alc	0.237013567639	0.450091587678	0.697456860627
14080	FBpp0306050	Nep2	pairwise	alc	0.241588767422	0.444758686261	0.710327017571
14195	Nelf-E	LOC411195	pairwise	lac	0.497672726213	0.298195153281	0.614419549066
14203	parvin	LOC409755	pairfail	lac	0.6238987258	0.513178452975	0.76459545716
14215	Q5BI03_DROME	LOC411753	pairwise	lac	0.608837810729	0.574196927085	0.839581805737
14625	MED19	MED19	pairwise	alc	0.523296338468	0.666952437659	0.815637361583
14993	CCT8	LOC551436	pairfail	alc	0.419077987709	0.448372991951	0.757629923716
15120	RhoBTB	RhoBTB	pairfail	lca	0.689930440317	0.43148131005	0.686269736176
15126	grp	GMCOX15	pairfail	lac	0.551006873766	0.385618761643	0.685592447762
15130	Rh2	Lop2	pairfail	lca	0.721208066807	0.474930357365	0.706331822243
15163	Dak1-RA	LOC100577899	pairfail	lac	0.384442462625	0.31574677481	0.654661505072
15264	NA	CYP343A1	pairfail	alc	0.541408914027	0.560429381414	0.776026966117
15304	Dmel\\CG5510	LOC552816	pairwise	lca	0.666474190819	0.240692983927	0.560373003339
15378	spel1	spel1	pairwise	alc	0.673224200893	0.789628810304	0.911251544161
16244	BG:DS00797.2	LOC727456	pairfail	lac	0.572570483571	0.425217567888	0.642424925918
16344	Dmel\\CG4645	LOC725358	pairfail	lac	0.664949875593	0.465614153839	0.715440078004
16350	CG1665-RA	LOC724919	pairwise	lac	0.750375228605	0.5303244619	0.803459174102
16774	Tudor-SN	Tudor-SN	pairwise	lac	0.598419478324	0.594352704144	0.809154860498
17155	NA	LOC100578713	pairfail	alc	0.432881385899	0.510601998728	0.628011344443
17281	NA	LOC102653843	pairwise	alc	0.416452147599	0.504828398468	0.779612209505
17453	NA	LOC100576637	pairfail	lac	0.430973567608	0.304842358477	0.627339022083
17459	Dmel\\CG6607	LOC724380	pairfail	alc	0.408789415152	0.463071349092	0.72244834039
17479	mRpS11	LOC410678	pairfail	lca	0.652884583248	0.241178407461	0.615796415053
17607	Spp	LOC409870	pairfail	alc	0.362921305243	0.411188465782	0.687212104543
17765	NA	LOC552788	pairfail	alc	0.320585286516	0.380172697485	0.65887969457
17889	A0A1B2AJJ7_DROME	LOC725054	pairwise	alc	0.418423531838	0.431322694376	0.785951612754
18061	ND-19	Ndufa8	pairfail	lac	0.387055076993	0.354751724066	0.580424263166
18062	Cfp1	LOC411265	pairfail	lac	0.467042108958	0.247402084188	0.590310103218
18094	Nep1	Nep1	pairfail	lac	0.597200952298	0.378974596076	0.66168202303
18155	NA	LOC726505	pairfail	lac	0.18701522789	0.105533595182	0.487355122386
18414	Q5BIL9_DROME	LOC550869	pairfail	lca	0.809711776082	0.582020753616	0.585330633435
18621	NA	NA	pairwise	alc	0.378673161297	0.673130426395	0.911349956154
18856	NA	107964994	pairfail	alc	0.1227434055	0.513080055151	0.730417608521
