OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
11378	FBpp0087500	LOC102655329	pairfail	lca	0.918140409873	0.478825946986	0.669363589863
11460	Nna1	LOC411556	pairfail	lac	0.502247160926	0.491671349847	0.662475390734
11487	unc80	NA	pairfail	alc	0.25611814346	0.70311253693	0.904044561447
11662	BcDNA:GH04236	LOC725959	pairfail	lac	0.518340041838	0.491302951154	0.679545015622
12071	Dmel\\CG5731	LOC725899	pairfail	lac	0.651491583874	0.614724789336	0.912942650714
12355	sev	LOC410671	pairfail	alc	0.528532384643	0.585676958682	0.864211654601
12592	Oseg4	LOC411338	pairfail	lac	0.659854832023	0.566570064727	0.683936670126
12819	NA	LOC413738	pairfail	lac	0.402809666003	0.390335939277	0.693589934495
12863	Taf2	Taf2	pairwise	alc	0.160190391916	0.217592751542	0.51507211388
12978	NA	NA	pairfail	lca	0.809236863822	0.398889208732	0.614486707337
13152	NA	NA	pairwise	lac	0.86729439137	0.792244678602	0.916711461322
13328	BEST:GH23590	NA	pairfail	lac	0.424855601447	0.276803792778	0.579184894421
13342	CalpC	LOC724568	pairfail	lac	0.439649594733	0.375305245274	0.590275927944
13418	Q6IDE2_DROME	LOC409769	pairfail	alc	0.51490870546	0.689294769556	0.879602149907
13674	Sytbeta	LOC725860	pairfail	lac	0.493794324935	0.375150593835	0.581287588934
14080	FBpp0306050	Nep2	pairfail	alc	0.429991352257	0.431689362358	0.705191641586
14556	DNAlig3	LOC725540	pairwise	lac	0.41005891619	0.20835688981	0.522698867456
14579	Syx8	Syx8	pairwise	alc	0.213972916431	0.414945500965	0.744667331346
14698	FBpp0291165	LOC410317	pairwise	lac	0.660882955166	0.417450777318	0.675768733338
14899	IntS1	LOC411469	pairwise	alc	0.372378813937	0.688093599824	0.849888075198
15514	SsRbeta	SsRbeta	pairfail	lac	0.292925516745	0.237654344651	0.532258912887
15559	NA	NA	pairfail	alc	0.475965925457	0.581376336929	0.79451508753
15973	NA	LOC100578813	pairwise	lac	0.679938531348	0.433813229753	0.870532329352
16587	beat-IIIc	LOC725999	pairfail	alc	0.462966581798	0.623014463315	0.895845384337
16724	142335_at	LOC409693	pairfail	alc	0.31649761546	0.536939883951	0.831502189184
16736	CG7246	LOC412410	pairfail	lca	0.678726339665	0.393789572006	0.59250220605
17030	NA	LOC100578106	pairwise	lac	0.806089035386	0.591757854183	0.878224933451
17058	NA	LOC100577574	pairwise	lac	0.829689314791	0.651768886747	0.892450973525
17151	Efr	LOC725569	pairwise	lac	0.444992139716	0.170903890213	0.642398695907
17258	Rgk2	LOC411209	pairfail	alc	0.316124676831	0.514734876138	0.712337780135
18286	NA	NA	pairfail	lac	0.583381965881	0.52982782945	0.841602044088
18591	NA	LOC724421	pairwise	alc	0.461634332045	0.791389793097	0.874617644776
18996	NA	NA	pairfail	alc	0.323422555053	0.893293271788	0.944792350073
19007	NA	LOC412084	pairfail	alc	0.264733439139	0.431403953588	0.62906866578
