OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
10501	NA	PRM1	pairfail	lac	0.500253031948	0.297613029475	0.717843933882
11662	BcDNA:GH04236	LOC725959	pairfail	lac	0.42324068007	0.406601277313	0.607006570945
11698	Q9W245_DROME	LOC410941	pairfail	lca	0.740261201434	0.400921462538	0.503097601686
12043	Ms	LOC726861	pairfail	lca	0.635824954805	0.432425193037	0.560135477069
12201	NA	NA	pairfail	lca	0.653161830025	0.152043989297	0.500135767005
12562	anon-18DEc	LOC411299	pairfail	lac	0.501834426265	0.292711247967	0.527609108951
12929	smo	smo	pairwise	lca	0.845483971368	0.625786715995	0.793312571718
13023	MED15	LOC551478	pairwise	lac	0.257237283613	0.193667996629	0.558373151539
13033	Sf3a1	SF3A1	pairfail	lac	0.499916005195	0.398758658686	0.622132858416
13095	cnk	LOC409249	pairwise	lac	0.559521553741	0.502583024825	0.706736585823
13621	A0A1B2AKB3_DROME	mRpS24	pairfail	lac	0.451896151644	0.362262435599	0.64313798867
13731	dyl	LOC408277	pairwise	alc	0.298858276947	0.375362301416	0.631827086737
13896	NA	Toll-10	pairwise	lac	0.925341587715	0.790343502056	0.975154817769
14144	BcDNA:AT11334	LOC100576361	pairwise	lac	0.694406779311	0.44156427991	0.761142981764
14181	Q7JYQ4_DROME	LOC406118	pairfail	lac	0.694110976917	0.584863443112	0.761923296789
14498	NA	LOC410328	pairfail	alc	0.460156878143	0.721961187794	0.868612348137
14501	mmy	mmy	pairfail	lac	0.811845724462	0.740402838929	0.827954853125
14502	GH-18370	LOC412409	pairwise	alc	0.464220234464	0.641785088701	0.860591113314
14514	Arf51F	LOC107965281	pairfail	lac	0.765914336656	0.740677818903	0.827906492449
14580	Gld2	LOC409838	pairfail	alc	0.373897091075	0.720117831938	0.878073765944
14637	Pi3K92E	LOC551500	pairwise	lac	0.639661164925	0.466600104256	0.751062915525
14720	Akt1	Akt1	pairfail	lac	0.559573056031	0.331732186191	0.593716465301
15807	NA	LOC100576738	pairwise	lac	0.567087801973	0.306000837428	0.683137132673
15927	NUBP2_DROME	LOC410516	pairfail	alc	0.52751141978	0.533864305973	0.774739417245
16203	Hs6st	Hs6st	pairfail	alc	0.573796784473	0.576684950612	0.737448008243
16483	NA	NA	pairwise	lac	0.391778893758	0.352677175704	0.715799764133
16625	FBpp0099887	LOC100579062	pairfail	lac	0.807996786841	0.80564778048	0.873195284005
17437	NA	LOC100577020	pairwise	lac	0.906064539751	0.683877103394	0.913785744962
17915	NA	LOC100577387	pairfail	alc	0.421285434076	0.530842759252	0.735491956434
18036	NA	LOC100576847	pairwise	lac	0.486843984283	0.308080324559	0.567652880682
18265	NA	107963974	pairwise	lac	0.269818124561	0.269549719144	0.633068306057
18988	CG4553-RA	LOC725822	pairfail	acl	0.602714759358	0.669007979828	0.612828032231
